location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Egypt;2020-05-16;total_deaths;22;2020-04-27;337;2020-05-16;612;1.82
El.Salvador;2020-05-16;total_deaths;14;2020-05-05;14;2020-05-16;26;1.86
Estonia;2020-05-16;total_deaths;34;2020-04-15;35;2020-05-16;63;1.8
Finland;2020-05-16;total_deaths;27;2020-04-22;149;2020-05-16;297;1.99
France;2020-05-16;total_deaths;36;2020-04-13;14967;2020-05-16;27625;1.85
Gabon;2020-05-16;total_deaths;14;2020-05-05;6;2020-05-16;11;1.83
Georgia;2020-05-16;total_deaths;18;2020-04-30;6;2020-05-16;12;2
Germany;2020-05-16;total_deaths;31;2020-04-18;4294;2020-05-16;7914;1.84
Ghana;2020-05-16;total_deaths;20;2020-04-29;16;2020-05-16;29;1.81
Greece;2020-05-16;total_deaths;39;2020-04-10;90;2020-05-16;162;1.8
Guatemala;2020-05-16;total_deaths;16;2020-05-03;17;2020-05-16;33;1.94
Guernsey;2020-05-16;total_deaths;34;2020-04-15;7;2020-05-16;13;1.86
Guyana;2020-05-16;total_deaths;41;2020-04-07;5;2020-05-16;10;2
Haiti;2020-05-16;total_deaths;15;2020-05-04;11;2020-05-16;20;1.82
Honduras;2020-05-16;total_deaths;17;2020-05-02;76;2020-05-16;138;1.82
Hungary;2020-05-16;total_deaths;26;2020-04-23;250;2020-05-16;451;1.8
India;2020-05-16;total_deaths;15;2020-05-04;1568;2020-05-16;2872;1.83
Indonesia;2020-05-16;total_deaths;29;2020-04-20;590;2020-05-16;1089;1.85
Iran;2020-05-16;total_deaths;43;2020-04-06;3739;2020-05-16;6937;1.86
Iraq;2020-05-16;total_deaths;42;2020-04-07;64;2020-05-16;121;1.89
Ireland;2020-05-16;total_deaths;25;2020-04-24;829;2020-05-16;1533;1.85
Israel;2020-05-16;total_deaths;33;2020-04-16;142;2020-05-16;268;1.89
Italy;2020-05-16;total_deaths;42;2020-04-07;17129;2020-05-16;31763;1.85
Jamaica;2020-05-16;total_deaths;30;2020-04-19;5;2020-05-16;9;1.8
Japan;2020-05-16;total_deaths;21;2020-04-28;389;2020-05-16;744;1.91
Jersey;2020-05-16;total_deaths;28;2020-04-21;14;2020-05-16;27;1.93
Jordan;2020-05-16;total_deaths;44;2020-04-05;5;2020-05-16;9;1.8
Kazakhstan;2020-05-16;total_deaths;30;2020-04-18;17;2020-05-16;34;2
Kenya;2020-05-16;total_deaths;13;2020-05-06;26;2020-05-16;50;1.92
Kosovo;2020-05-16;total_deaths;29;2020-04-20;15;2020-05-16;29;1.93
Kuwait;2020-05-16;total_deaths;9;2020-05-10;58;2020-05-16;107;1.84
Kyrgyzstan;2020-05-16;total_deaths;27;2020-04-21;7;2020-05-16;14;2
Latvia;2020-05-16;total_deaths;27;2020-04-21;9;2020-05-16;19;2.11
Lebanon;2020-05-16;total_deaths;47;2020-04-01;12;2020-05-16;26;2.17
Liberia;2020-05-16;total_deaths;24;2020-04-25;11;2020-05-16;20;1.82
Lithuania;2020-05-16;total_deaths;34;2020-04-15;29;2020-05-16;55;1.9
Luxembourg;2020-05-16;total_deaths;39;2020-04-10;54;2020-05-16;104;1.93
Macedonia;2020-05-16;total_deaths;29;2020-04-20;54;2020-05-16;98;1.81
Malaysia;2020-05-16;total_deaths;43;2020-04-06;62;2020-05-16;113;1.82
Maldives;2020-05-16;total_deaths;12;2020-05-06;2;2020-05-16;4;2
Mali;2020-05-16;total_deaths;17;2020-05-02;26;2020-05-16;48;1.85
Malta;2020-05-16;total_deaths;24;2020-04-24;3;2020-05-16;6;2
Mauritius;2020-05-16;total_deaths;47;2020-04-01;5;2020-05-16;10;2
Mexico;2020-05-16;total_deaths;13;2020-05-06;2704;2020-05-16;5045;1.87
Moldova;2020-05-16;total_deaths;20;2020-04-29;111;2020-05-16;207;1.86
Montenegro;2020-05-16;total_deaths;26;2020-04-23;5;2020-05-16;9;1.8
Morocco;2020-05-16;total_deaths;40;2020-04-09;97;2020-05-16;192;1.98
Myanmar;2020-05-16;total_deaths;37;2020-04-11;3;2020-05-16;6;2
Netherlands;2020-05-16;total_deaths;34;2020-04-15;3134;2020-05-16;5670;1.81
New.Zealand;2020-05-16;total_deaths;32;2020-04-17;11;2020-05-16;21;1.91
Nicaragua;2020-05-16;total_deaths;16;2020-05-02;4;2020-05-16;8;2
Niger;2020-05-16;total_deaths;24;2020-04-25;27;2020-05-16;51;1.89
Nigeria;2020-05-16;total_deaths;15;2020-05-04;93;2020-05-16;176;1.89
Northern.Mariana.Islands;2020-05-16;total_deaths;42;2020-04-06;1;2020-05-16;2;2
Norway;2020-05-16;total_deaths;35;2020-04-14;127;2020-05-16;232;1.83
Oman;2020-05-16;total_deaths;18;2020-05-01;11;2020-05-16;21;1.91
Pakistan;2020-05-16;total_deaths;16;2020-05-03;462;2020-05-16;873;1.89
Palestine;2020-05-16;total_deaths;19;2020-04-29;2;2020-05-16;4;2
Panama;2020-05-16;total_deaths;26;2020-04-23;146;2020-05-16;269;1.84
Paraguay;2020-05-16;total_deaths;37;2020-04-12;6;2020-05-16;11;1.83
Peru;2020-05-16;total_deaths;15;2020-05-04;1344;2020-05-16;2523;1.88
Philippines;2020-05-16;total_deaths;27;2020-04-22;446;2020-05-16;817;1.83
Poland;2020-05-16;total_deaths;25;2020-04-24;494;2020-05-16;915;1.85
Portugal;2020-05-16;total_deaths;32;2020-04-17;657;2020-05-16;1203;1.83
Puerto.Rico;2020-05-16;total_deaths;27;2020-04-22;64;2020-05-16;122;1.91
Qatar;2020-05-16;total_deaths;30;2020-04-19;8;2020-05-16;15;1.88
Romania;2020-05-16;total_deaths;24;2020-04-25;575;2020-05-16;1081;1.88
Russia;2020-05-16;total_deaths;15;2020-05-04;1356;2020-05-16;2537;1.87
San.Marino;2020-05-16;total_deaths;52;2020-03-28;22;2020-05-16;41;1.86
Saudi.Arabia;2020-05-16;total_deaths;19;2020-04-30;162;2020-05-16;302;1.86
Senegal;2020-05-16;total_deaths;12;2020-05-07;13;2020-05-16;25;1.92
Serbia;2020-05-16;total_deaths;28;2020-04-21;125;2020-05-16;228;1.82
Sierra.Leone;2020-05-16;total_deaths;12;2020-05-07;16;2020-05-16;29;1.81
Singapore;2020-05-16;total_deaths;23;2020-04-26;12;2020-05-16;22;1.83
Sint.Maarten.(Dutch.part);2020-05-16;total_deaths;40;2020-04-09;8;2020-05-16;15;1.88
Slovakia;2020-05-16;total_deaths;26;2020-04-23;15;2020-05-16;28;1.87
Slovenia;2020-05-16;total_deaths;35;2020-04-14;56;2020-05-16;103;1.84
Somalia;2020-05-16;total_deaths;18;2020-05-01;28;2020-05-16;55;1.96
South.Africa;2020-05-16;total_deaths;15;2020-05-04;138;2020-05-16;261;1.89
South.Korea;2020-05-16;total_deaths;53;2020-03-27;144;2020-05-16;262;1.82
Spain;2020-05-16;total_deaths;39;2020-04-09;15238;2020-05-15;27563;1.81
Sri.Lanka;2020-05-16;total_deaths;43;2020-04-06;5;2020-05-16;9;1.8
Sudan;2020-05-16;total_deaths;13;2020-05-06;49;2020-05-16;91;1.86
Swaziland;2020-05-16;total_deaths;13;2020-05-05;1;2020-05-16;2;2
Sweden;2020-05-16;total_deaths;26;2020-04-23;2021;2020-05-16;3674;1.82
Switzerland;2020-05-16;total_deaths;36;2020-04-13;858;2020-05-16;1601;1.87
Tanzania;2020-05-16;total_deaths;20;2020-04-28;10;2020-05-16;21;2.1
Thailand;2020-05-16;total_deaths;42;2020-04-07;30;2020-05-16;56;1.87
Togo;2020-05-16;total_deaths;21;2020-04-28;6;2020-05-16;11;1.83
Tunisia;2020-05-16;total_deaths;39;2020-04-10;25;2020-05-16;45;1.8
Turkey;2020-05-16;total_deaths;28;2020-04-21;2259;2020-05-16;4096;1.81
Ukraine;2020-05-16;total_deaths;19;2020-04-30;250;2020-05-16;497;1.99
United.Arab.Emirates;2020-05-16;total_deaths;18;2020-05-01;111;2020-05-16;214;1.93
United.Kingdom;2020-05-16;total_deaths;29;2020-04-20;19051;2020-05-16;34466;1.81
United.States;2020-05-16;total_deaths;27;2020-04-22;46784;2020-05-16;88754;1.9
United.States.Virgin.Islands;2020-05-16;total_deaths;22;2020-04-26;3;2020-05-16;6;2
Uruguay;2020-05-16;total_deaths;29;2020-04-20;10;2020-05-16;19;1.9
Uzbekistan;2020-05-16;total_deaths;28;2020-04-21;6;2020-05-16;11;1.83
Venezuela;2020-05-16;total_deaths;42;2020-04-06;5;2020-05-16;10;2
World;2020-05-16;total_deaths;29;2020-04-20;172814;2020-05-16;311588;1.8
Yemen;2020-05-16;total_deaths;7;2020-05-11;9;2020-05-16;19;2.11
Zimbabwe;2020-05-16;total_deaths;40;2020-04-08;2;2020-05-16;4;2
