location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Macedonia;2020-05-21;total_deaths;28;2020-04-26;61;2020-05-21;111;1.82
Madagascar;2020-05-21;total_deaths;5;2020-05-18;1;2020-05-21;2;2
Malaysia;2020-05-21;total_deaths;47;2020-04-07;63;2020-05-21;114;1.81
Maldives;2020-05-21;total_deaths;17;2020-05-06;2;2020-05-21;4;2
Mali;2020-05-21;total_deaths;17;2020-05-07;32;2020-05-21;60;1.88
Malta;2020-05-21;total_deaths;29;2020-04-24;3;2020-05-21;6;2
Mauritius;2020-05-21;total_deaths;52;2020-04-01;5;2020-05-21;10;2
Mexico;2020-05-21;total_deaths;13;2020-05-11;3573;2020-05-21;6510;1.82
Moldova;2020-05-21;total_deaths;21;2020-05-03;125;2020-05-21;233;1.86
Montenegro;2020-05-21;total_deaths;31;2020-04-23;5;2020-05-21;9;1.8
Morocco;2020-05-21;total_deaths;44;2020-04-10;107;2020-05-21;196;1.83
Myanmar;2020-05-21;total_deaths;42;2020-04-11;3;2020-05-21;6;2
Netherlands;2020-05-21;total_deaths;39;2020-04-15;3134;2020-05-21;5775;1.84
New.Zealand;2020-05-21;total_deaths;37;2020-04-17;11;2020-05-21;21;1.91
Nicaragua;2020-05-21;total_deaths;21;2020-05-02;4;2020-05-21;8;2
Niger;2020-05-21;total_deaths;23;2020-05-01;33;2020-05-21;60;1.82
Nigeria;2020-05-21;total_deaths;16;2020-05-08;117;2020-05-21;211;1.8
Northern.Mariana.Islands;2020-05-21;total_deaths;47;2020-04-06;1;2020-05-21;2;2
Norway;2020-05-21;total_deaths;39;2020-04-15;130;2020-05-21;234;1.8
Oman;2020-05-21;total_deaths;11;2020-05-13;17;2020-05-21;31;1.82
Pakistan;2020-05-21;total_deaths;18;2020-05-06;564;2020-05-21;1067;1.89
Palestine;2020-05-21;total_deaths;24;2020-04-29;2;2020-05-21;4;2
Panama;2020-05-21;total_deaths;29;2020-04-25;159;2020-05-21;291;1.83
Paraguay;2020-05-21;total_deaths;42;2020-04-12;6;2020-05-21;11;1.83
Peru;2020-05-21;total_deaths;16;2020-05-08;1714;2020-05-21;3148;1.84
Philippines;2020-05-21;total_deaths;31;2020-04-23;462;2020-05-21;846;1.83
Poland;2020-05-21;total_deaths;28;2020-04-26;535;2020-05-21;972;1.82
Portugal;2020-05-21;total_deaths;36;2020-04-18;687;2020-05-21;1277;1.86
Puerto.Rico;2020-05-21;total_deaths;31;2020-04-23;69;2020-05-21;126;1.83
Qatar;2020-05-21;total_deaths;33;2020-04-21;9;2020-05-21;17;1.89
Romania;2020-05-21;total_deaths;27;2020-04-27;631;2020-05-21;1151;1.82
Russia;2020-05-21;total_deaths;17;2020-05-07;1625;2020-05-21;3099;1.91
San.Marino;2020-05-21;total_deaths;57;2020-03-28;22;2020-05-21;41;1.86
Sao.Tome.and.Principe;2020-05-21;total_deaths;16;2020-05-07;4;2020-05-21;8;2
Saudi.Arabia;2020-05-21;total_deaths;20;2020-05-04;191;2020-05-21;351;1.84
Senegal;2020-05-21;total_deaths;15;2020-05-09;17;2020-05-21;33;1.94
Serbia;2020-05-21;total_deaths;33;2020-04-21;125;2020-05-21;237;1.9
Sierra.Leone;2020-05-21;total_deaths;13;2020-05-11;19;2020-05-21;35;1.84
Singapore;2020-05-21;total_deaths;28;2020-04-26;12;2020-05-21;23;1.92
Sint.Maarten.(Dutch.part);2020-05-21;total_deaths;45;2020-04-09;8;2020-05-21;15;1.88
Slovakia;2020-05-21;total_deaths;31;2020-04-23;15;2020-05-21;28;1.87
Slovenia;2020-05-21;total_deaths;40;2020-04-14;56;2020-05-21;106;1.89
Somalia;2020-05-21;total_deaths;21;2020-05-03;32;2020-05-21;61;1.91
South.Africa;2020-05-21;total_deaths;14;2020-05-10;194;2020-05-21;369;1.9
South.Korea;2020-05-21;total_deaths;58;2020-03-27;144;2020-05-21;264;1.83
Spain;2020-05-21;total_deaths;44;2020-04-09;15238;2020-05-20;27940;1.83
Sri.Lanka;2020-05-21;total_deaths;48;2020-04-06;5;2020-05-21;9;1.8
Sudan;2020-05-21;total_deaths;15;2020-05-09;64;2020-05-21;121;1.89
Swaziland;2020-05-21;total_deaths;18;2020-05-05;1;2020-05-21;2;2
Sweden;2020-05-21;total_deaths;31;2020-04-23;2021;2020-05-21;3871;1.92
Switzerland;2020-05-21;total_deaths;40;2020-04-14;900;2020-05-21;1637;1.82
Tajikistan;2020-05-21;total_deaths;11;2020-05-13;23;2020-05-21;44;1.91
Tanzania;2020-05-21;total_deaths;25;2020-04-28;10;2020-05-21;21;2.1
Thailand;2020-05-21;total_deaths;47;2020-04-07;30;2020-05-21;56;1.87
Togo;2020-05-21;total_deaths;25;2020-04-28;6;2020-05-21;12;2
Tunisia;2020-05-21;total_deaths;44;2020-04-10;25;2020-05-21;47;1.88
Turkey;2020-05-21;total_deaths;33;2020-04-21;2259;2020-05-21;4249;1.88
Ukraine;2020-05-21;total_deaths;19;2020-05-05;316;2020-05-21;579;1.83
United.Arab.Emirates;2020-05-21;total_deaths;21;2020-05-03;126;2020-05-21;237;1.88
United.Kingdom;2020-05-21;total_deaths;34;2020-04-20;19051;2020-05-21;36042;1.89
United.States;2020-05-21;total_deaths;30;2020-04-24;51017;2020-05-21;94702;1.86
United.States.Virgin.Islands;2020-05-21;total_deaths;27;2020-04-26;3;2020-05-21;6;2
Uruguay;2020-05-21;total_deaths;33;2020-04-20;10;2020-05-21;20;2
Uzbekistan;2020-05-21;total_deaths;31;2020-04-23;7;2020-05-21;13;1.86
Venezuela;2020-05-21;total_deaths;47;2020-04-06;5;2020-05-21;10;2
World;2020-05-21;total_deaths;33;2020-04-21;180098;2020-05-21;332711;1.85
Zimbabwe;2020-05-21;total_deaths;45;2020-04-08;2;2020-05-21;4;2
