location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Dominican.Republic;2020-05-30;total_deaths;38;2020-04-25;273;2020-05-30;498;1.82
Ecuador;2020-05-30;total_deaths;24;2020-05-09;1717;2020-05-30;3334;1.94
Egypt;2020-05-30;total_deaths;25;2020-05-08;503;2020-05-30;913;1.82
El.Salvador;2020-05-30;total_deaths;18;2020-05-15;25;2020-05-30;46;1.84
Equatorial.Guinea;2020-05-30;total_deaths;19;2020-05-13;6;2020-05-30;12;2
Estonia;2020-05-30;total_deaths;47;2020-04-16;36;2020-05-30;67;1.86
Ethiopia;2020-05-30;total_deaths;24;2020-05-08;4;2020-05-30;8;2
Finland;2020-05-30;total_deaths;40;2020-04-23;172;2020-05-30;316;1.84
France;2020-05-30;total_deaths;49;2020-04-14;15729;2020-05-30;28771;1.83
Gabon;2020-05-30;total_deaths;20;2020-05-13;9;2020-05-30;17;1.89
Georgia;2020-05-30;total_deaths;32;2020-04-30;6;2020-05-30;12;2
Germany;2020-05-30;total_deaths;43;2020-04-20;4598;2020-05-30;8500;1.85
Ghana;2020-05-30;total_deaths;25;2020-05-08;18;2020-05-30;35;1.94
Greece;2020-05-30;total_deaths;52;2020-04-11;93;2020-05-30;175;1.88
Guatemala;2020-05-30;total_deaths;10;2020-05-23;55;2020-05-30;102;1.85
Guernsey;2020-05-30;total_deaths;48;2020-04-15;7;2020-05-30;13;1.86
Guinea;2020-05-30;total_deaths;20;2020-05-12;11;2020-05-30;23;2.09
Guinea-Bissau;2020-05-30;total_deaths;14;2020-05-18;4;2020-05-30;8;2
Guyana;2020-05-30;total_deaths;45;2020-04-17;6;2020-05-30;12;2
Haiti;2020-05-30;total_deaths;13;2020-05-20;22;2020-05-30;41;1.86
Honduras;2020-05-30;total_deaths;23;2020-05-10;108;2020-05-30;201;1.86
Hungary;2020-05-30;total_deaths;36;2020-04-27;291;2020-05-30;524;1.8
India;2020-05-30;total_deaths;18;2020-05-15;2752;2020-05-30;5164;1.88
Indonesia;2020-05-30;total_deaths;28;2020-05-05;872;2020-05-30;1573;1.8
Iran;2020-05-30;total_deaths;53;2020-04-10;4232;2020-05-30;7734;1.83
Iraq;2020-05-30;total_deaths;24;2020-05-09;107;2020-05-30;195;1.82
Ireland;2020-05-30;total_deaths;39;2020-04-24;829;2020-05-30;1651;1.99
Israel;2020-05-30;total_deaths;46;2020-04-17;151;2020-05-30;284;1.88
Italy;2020-05-30;total_deaths;54;2020-04-09;18281;2020-05-30;33340;1.82
Jamaica;2020-05-30;total_deaths;44;2020-04-19;5;2020-05-30;9;1.8
Japan;2020-05-30;total_deaths;31;2020-05-02;492;2020-05-30;891;1.81
Jersey;2020-05-30;total_deaths;41;2020-04-21;14;2020-05-30;29;2.07
Jordan;2020-05-30;total_deaths;58;2020-04-05;5;2020-05-30;9;1.8
Kazakhstan;2020-05-30;total_deaths;40;2020-04-22;19;2020-05-30;38;2
Kenya;2020-05-30;total_deaths;22;2020-05-11;33;2020-05-30;63;1.91
Kosovo;2020-05-30;total_deaths;42;2020-04-20;15;2020-05-30;30;2
Kuwait;2020-05-30;total_deaths;16;2020-05-17;112;2020-05-30;205;1.83
Kyrgyzstan;2020-05-30;total_deaths;31;2020-05-01;8;2020-05-30;16;2
Latvia;2020-05-30;total_deaths;35;2020-04-28;13;2020-05-30;24;1.85
Lebanon;2020-05-30;total_deaths;61;2020-04-01;12;2020-05-30;26;2.17
Lithuania;2020-05-30;total_deaths;41;2020-04-22;38;2020-05-30;70;1.84
Luxembourg;2020-05-30;total_deaths;52;2020-04-10;54;2020-05-30;110;2.04
Macedonia;2020-05-30;total_deaths;35;2020-04-28;71;2020-05-30;131;1.85
Malawi;2020-05-30;total_deaths;41;2020-04-21;2;2020-05-30;4;2
Malaysia;2020-05-30;total_deaths;56;2020-04-07;63;2020-05-30;115;1.83
Mali;2020-05-30;total_deaths;21;2020-05-12;40;2020-05-30;76;1.9
Mauritius;2020-05-30;total_deaths;61;2020-04-01;5;2020-05-30;10;2
Mexico;2020-05-30;total_deaths;15;2020-05-18;5332;2020-05-30;9779;1.83
Moldova;2020-05-30;total_deaths;24;2020-05-09;161;2020-05-30;291;1.81
Montenegro;2020-05-30;total_deaths;40;2020-04-23;5;2020-05-30;9;1.8
Morocco;2020-05-30;total_deaths;52;2020-04-11;111;2020-05-30;204;1.84
Mozambique;2020-05-30;total_deaths;5;2020-05-27;1;2020-05-30;2;2
Myanmar;2020-05-30;total_deaths;51;2020-04-11;3;2020-05-30;6;2
Nepal;2020-05-30;total_deaths;8;2020-05-24;3;2020-05-30;6;2
Netherlands;2020-05-30;total_deaths;48;2020-04-15;3134;2020-05-30;5951;1.9
New.Zealand;2020-05-30;total_deaths;44;2020-04-19;12;2020-05-30;22;1.83
Nicaragua;2020-05-30;total_deaths;7;2020-05-25;17;2020-05-30;35;2.06
Niger;2020-05-30;total_deaths;31;2020-05-02;35;2020-05-30;64;1.83
Nigeria;2020-05-30;total_deaths;22;2020-05-11;150;2020-05-30;273;1.82
Northern.Mariana.Islands;2020-05-30;total_deaths;56;2020-04-06;1;2020-05-30;2;2
Norway;2020-05-30;total_deaths;48;2020-04-15;130;2020-05-30;236;1.82
Oman;2020-05-30;total_deaths;16;2020-05-17;22;2020-05-30;42;1.91
Pakistan;2020-05-30;total_deaths;19;2020-05-14;803;2020-05-30;1483;1.85
Panama;2020-05-30;total_deaths;34;2020-04-29;178;2020-05-30;330;1.85
Paraguay;2020-05-30;total_deaths;51;2020-04-12;6;2020-05-30;11;1.83
Peru;2020-05-30;total_deaths;18;2020-05-15;2393;2020-05-30;4371;1.83
Philippines;2020-05-30;total_deaths;36;2020-04-27;511;2020-05-30;950;1.86
Poland;2020-05-30;total_deaths;36;2020-04-27;562;2020-05-30;1061;1.89
Portugal;2020-05-30;total_deaths;42;2020-04-21;762;2020-05-30;1396;1.83
Puerto.Rico;2020-05-30;total_deaths;40;2020-04-23;69;2020-05-30;133;1.93
Qatar;2020-05-30;total_deaths;11;2020-05-22;19;2020-05-30;36;1.89
Romania;2020-05-30;total_deaths;34;2020-04-29;675;2020-05-30;1253;1.86
Russia;2020-05-30;total_deaths;18;2020-05-15;2418;2020-05-30;4555;1.88
San.Marino;2020-05-30;total_deaths;66;2020-03-28;22;2020-05-30;42;1.91
Sao.Tome.and.Principe;2020-05-30;total_deaths;20;2020-05-12;6;2020-05-30;12;2
Saudi.Arabia;2020-05-30;total_deaths;21;2020-05-12;264;2020-05-30;480;1.82
Senegal;2020-05-30;total_deaths;19;2020-05-14;23;2020-05-30;42;1.83
Serbia;2020-05-30;total_deaths;41;2020-04-22;134;2020-05-30;242;1.81
Sierra.Leone;2020-05-30;total_deaths;19;2020-05-13;21;2020-05-30;46;2.19
Singapore;2020-05-30;total_deaths;37;2020-04-26;12;2020-05-30;23;1.92
Sint.Maarten.(Dutch.part);2020-05-30;total_deaths;54;2020-04-09;8;2020-05-30;15;1.88
Slovakia;2020-05-30;total_deaths;40;2020-04-23;15;2020-05-30;28;1.87
Slovenia;2020-05-30;total_deaths;49;2020-04-14;56;2020-05-30;108;1.93
Somalia;2020-05-30;total_deaths;27;2020-05-06;39;2020-05-30;73;1.87
South.Africa;2020-05-30;total_deaths;13;2020-05-20;339;2020-05-30;643;1.9
South.Korea;2020-05-30;total_deaths;67;2020-03-27;144;2020-05-30;270;1.88
Spain;2020-05-30;total_deaths;54;2020-04-08;14555;2020-05-29;27125;1.86
Sri.Lanka;2020-05-30;total_deaths;56;2020-04-06;5;2020-05-30;10;2
Sudan;2020-05-30;total_deaths;11;2020-05-22;137;2020-05-30;262;1.91
Swaziland;2020-05-30;total_deaths;27;2020-05-05;1;2020-05-30;2;2
Sweden;2020-05-30;total_deaths;35;2020-04-28;2355;2020-05-30;4395;1.87
Switzerland;2020-05-30;total_deaths;49;2020-04-14;900;2020-05-30;1656;1.84
Syria;2020-05-30;total_deaths;44;2020-04-18;2;2020-05-30;4;2
Tajikistan;2020-05-30;total_deaths;19;2020-05-13;23;2020-05-30;47;2.04
Tanzania;2020-05-30;total_deaths;34;2020-04-28;10;2020-05-30;21;2.1
Thailand;2020-05-30;total_deaths;56;2020-04-07;30;2020-05-30;57;1.9
Togo;2020-05-30;total_deaths;34;2020-04-29;7;2020-05-30;13;1.86
Tunisia;2020-05-30;total_deaths;53;2020-04-10;25;2020-05-30;48;1.92
Turkey;2020-05-30;total_deaths;40;2020-04-23;2491;2020-05-30;4515;1.81
Ukraine;2020-05-30;total_deaths;24;2020-05-09;376;2020-05-30;696;1.85
United.Arab.Emirates;2020-05-30;total_deaths;29;2020-05-04;137;2020-05-30;262;1.91
United.Kingdom;2020-05-30;total_deaths;41;2020-04-22;21060;2020-05-30;38376;1.82
United.States;2020-05-30;total_deaths;36;2020-04-27;56245;2020-05-30;103781;1.85
United.States.Virgin.Islands;2020-05-30;total_deaths;36;2020-04-26;3;2020-05-30;6;2
Uruguay;2020-05-30;total_deaths;39;2020-04-24;12;2020-05-30;22;1.83
Uzbekistan;2020-05-30;total_deaths;39;2020-04-23;7;2020-05-30;14;2
Venezuela;2020-05-30;total_deaths;55;2020-04-07;7;2020-05-30;14;2
World;2020-05-30;total_deaths;39;2020-04-24;199077;2020-05-30;368944;1.85
Yemen;2020-05-30;total_deaths;9;2020-05-24;42;2020-05-30;77;1.83
Zimbabwe;2020-05-30;total_deaths;54;2020-04-08;2;2020-05-30;4;2
