location;data;variavel;diasDuplicar;estimado;ultimosCasos;dataUltimosCasos;primeirosCasos;dataPrimeirosCasos
Japan;2020-03-22;total_deaths;12;1.95;41;2020-03-22;21;2020-03-13
Japan;2020-03-23;total_deaths;12;1.91;42;2020-03-23;22;2020-03-14
Japan;2020-03-24;total_deaths;13;1.95;43;2020-03-24;22;2020-03-14
Japan;2020-03-25;total_deaths;13;2.05;45;2020-03-25;22;2020-03-14
Japan;2020-03-26;total_deaths;14;1.92;46;2020-03-26;24;2020-03-15
Japan;2020-03-27;total_deaths;14;2.04;49;2020-03-27;24;2020-03-15
Japan;2020-03-29;total_deaths;15;1.93;54;2020-03-29;28;2020-03-17
Japan;2020-03-30;total_deaths;15;1.93;56;2020-03-30;29;2020-03-18
Japan;2020-03-31;total_deaths;16;1.93;56;2020-03-31;29;2020-03-18
Japan;2020-04-01;total_deaths;17;1.97;57;2020-04-01;29;2020-03-18
Japan;2020-04-02;total_deaths;17;1.91;63;2020-04-02;33;2020-03-19
Japan;2020-04-03;total_deaths;16;1.92;69;2020-04-03;36;2020-03-21
Japan;2020-04-04;total_deaths;17;1.94;70;2020-04-04;36;2020-03-21
Japan;2020-04-05;total_deaths;17;2.03;73;2020-04-05;36;2020-03-21
Japan;2020-04-06;total_deaths;17;1.9;80;2020-04-06;42;2020-03-23
Japan;2020-04-07;total_deaths;18;1.9;80;2020-04-07;42;2020-03-23
Japan;2020-04-08;total_deaths;19;1.93;81;2020-04-08;42;2020-03-23
Japan;2020-04-09;total_deaths;19;1.98;85;2020-04-09;43;2020-03-24
Japan;2020-04-10;total_deaths;18;1.91;88;2020-04-10;46;2020-03-26
Japan;2020-04-11;total_deaths;17;2;98;2020-04-11;49;2020-03-27
Japan;2020-04-12;total_deaths;18;1.96;102;2020-04-12;52;2020-03-28
Japan;2020-04-13;total_deaths;15;1.91;109;2020-04-13;57;2020-04-01
Japan;2020-04-14;total_deaths;15;2.09;119;2020-04-14;57;2020-04-01
Japan;2020-04-15;total_deaths;14;1.94;136;2020-04-15;70;2020-04-04
Japan;2020-04-16;total_deaths;13;2.03;148;2020-04-16;73;2020-04-05
Japan;2020-04-17;total_deaths;12;1.9;154;2020-04-17;81;2020-04-08
Japan;2020-04-18;total_deaths;13;1.99;161;2020-04-18;81;2020-04-08
Japan;2020-04-19;total_deaths;12;1.94;171;2020-04-19;88;2020-04-10
Japan;2020-04-22;total_deaths;9;1.94;287;2020-04-22;148;2020-04-16
Japan;2020-04-23;total_deaths;8;1.97;317;2020-04-23;161;2020-04-18
Japan;2020-04-24;total_deaths;8;1.95;334;2020-04-24;171;2020-04-19
Japan;2020-04-25;total_deaths;8;2.04;348;2020-04-25;171;2020-04-19
Japan;2020-04-26;total_deaths;9;2.05;351;2020-04-26;171;2020-04-19
Japan;2020-04-27;total_deaths;8;2.02;376;2020-04-27;186;2020-04-21
Japan;2020-04-28;total_deaths;9;2.09;389;2020-04-28;186;2020-04-21
Japan;2020-05-06;total_deaths;17;1.92;551;2020-05-06;287;2020-04-22
Japan;2020-05-07;total_deaths;18;1.94;557;2020-05-07;287;2020-04-22
Japan;2020-05-08;total_deaths;18;2.09;601;2020-05-08;287;2020-04-22
Japan;2020-05-09;total_deaths;19;1.93;613;2020-05-09;317;2020-04-23
Japan;2020-05-10;total_deaths;20;1.96;621;2020-05-10;317;2020-04-23
Japan;2020-05-11;total_deaths;20;1.93;643;2020-05-11;334;2020-04-24
Japan;2020-05-12;total_deaths;19;1.9;668;2020-05-12;351;2020-04-26
Japan;2020-05-13;total_deaths;20;1.96;687;2020-05-13;351;2020-04-26
Japan;2020-05-14;total_deaths;20;2.02;710;2020-05-14;351;2020-04-26
Jersey;2020-04-10;total_deaths;9;2;4;2020-04-10;2;2020-04-03
Jersey;2020-04-11;total_deaths;10;2;4;2020-04-11;2;2020-04-03
Jersey;2020-04-12;total_deaths;11;2;4;2020-04-12;2;2020-04-03
Jersey;2020-04-13;total_deaths;12;2;4;2020-04-13;2;2020-04-03
Jersey;2020-04-14;total_deaths;13;2;4;2020-04-14;2;2020-04-03
Jersey;2020-04-15;total_deaths;8;2;6;2020-04-15;3;2020-04-09
Jersey;2020-04-18;total_deaths;5;2;12;2020-04-18;6;2020-04-15
Jersey;2020-04-19;total_deaths;6;2;12;2020-04-19;6;2020-04-15
Jersey;2020-04-28;total_deaths;14;2;20;2020-04-28;10;2020-04-16
Jersey;2020-04-29;total_deaths;15;1.91;21;2020-04-29;11;2020-04-17
Jersey;2020-04-30;total_deaths;14;1.92;23;2020-04-30;12;2020-04-19
Jersey;2020-05-01;total_deaths;14;2;24;2020-05-01;12;2020-04-19
Jersey;2020-05-02;total_deaths;15;2;24;2020-05-02;12;2020-04-19
Jersey;2020-05-03;total_deaths;16;2;24;2020-05-03;12;2020-04-19
Jersey;2020-05-04;total_deaths;17;2;24;2020-05-04;12;2020-04-19
Jersey;2020-05-05;total_deaths;18;2;24;2020-05-05;12;2020-04-19
Jersey;2020-05-06;total_deaths;19;2.08;25;2020-05-06;12;2020-04-19
Jersey;2020-05-07;total_deaths;20;2.08;25;2020-05-07;12;2020-04-19
Jersey;2020-05-08;total_deaths;21;2.08;25;2020-05-08;12;2020-04-19
Jersey;2020-05-09;total_deaths;22;2.08;25;2020-05-09;12;2020-04-19
Jersey;2020-05-10;total_deaths;23;2.08;25;2020-05-10;12;2020-04-19
Jersey;2020-05-11;total_deaths;24;2.08;25;2020-05-11;12;2020-04-19
Jersey;2020-05-13;total_deaths;25;1.93;27;2020-05-13;14;2020-04-21
Jersey;2020-05-14;total_deaths;26;1.93;27;2020-05-14;14;2020-04-21
Kazakhstan;2020-04-06;total_deaths;4;2;6;2020-04-06;3;2020-04-04
Kazakhstan;2020-04-07;total_deaths;5;2;6;2020-04-07;3;2020-04-04
Kazakhstan;2020-04-10;total_deaths;7;2;10;2020-04-10;5;2020-04-05
Kazakhstan;2020-04-11;total_deaths;8;2;10;2020-04-11;5;2020-04-05
Kazakhstan;2020-04-12;total_deaths;9;2;10;2020-04-12;5;2020-04-05
Kazakhstan;2020-04-13;total_deaths;7;2;14;2020-04-13;7;2020-04-08
Kazakhstan;2020-04-14;total_deaths;8;2;14;2020-04-14;7;2020-04-08
Kazakhstan;2020-05-03;total_deaths;22;1.93;27;2020-05-03;14;2020-04-14
Kazakhstan;2020-05-04;total_deaths;22;2.07;29;2020-05-04;14;2020-04-14
Kazakhstan;2020-05-05;total_deaths;23;2.07;29;2020-05-05;14;2020-04-14
Kazakhstan;2020-05-07;total_deaths;25;1.94;31;2020-05-07;16;2020-04-15
Kazakhstan;2020-05-08;total_deaths;26;1.94;31;2020-05-08;16;2020-04-15
Kazakhstan;2020-05-09;total_deaths;27;1.94;31;2020-05-09;16;2020-04-15
Kazakhstan;2020-05-10;total_deaths;28;1.94;31;2020-05-10;16;2020-04-15
Kazakhstan;2020-05-11;total_deaths;28;2;32;2020-05-11;16;2020-04-15
Kazakhstan;2020-05-12;total_deaths;29;2;32;2020-05-12;16;2020-04-15
Kazakhstan;2020-05-13;total_deaths;30;2;32;2020-05-13;16;2020-04-15
Kazakhstan;2020-05-14;total_deaths;31;2;32;2020-05-14;16;2020-04-15
Kenya;2020-04-07;total_deaths;7;2;6;2020-04-07;3;2020-04-02
Kenya;2020-04-08;total_deaths;8;2;6;2020-04-08;3;2020-04-02
Kenya;2020-04-12;total_deaths;8;2;8;2020-04-12;4;2020-04-06
Kenya;2020-04-18;total_deaths;12;2;12;2020-04-18;6;2020-04-08
Kenya;2020-04-19;total_deaths;10;2;14;2020-04-19;7;2020-04-11
Kenya;2020-04-20;total_deaths;11;2;14;2020-04-20;7;2020-04-11
Kenya;2020-04-21;total_deaths;12;2;14;2020-04-21;7;2020-04-11
Kenya;2020-04-22;total_deaths;13;2;14;2020-04-22;7;2020-04-11
Kenya;2020-04-23;total_deaths;14;2;14;2020-04-23;7;2020-04-11
Kenya;2020-04-24;total_deaths;15;2;14;2020-04-24;7;2020-04-11
Kenya;2020-04-25;total_deaths;16;2;14;2020-04-25;7;2020-04-11
Kenya;2020-04-26;total_deaths;17;2;14;2020-04-26;7;2020-04-11
Kenya;2020-04-27;total_deaths;18;2;14;2020-04-27;7;2020-04-11
Kenya;2020-04-28;total_deaths;19;2;14;2020-04-28;7;2020-04-11
Kenya;2020-05-01;total_deaths;17;1.91;21;2020-05-01;11;2020-04-17
Kenya;2020-05-02;total_deaths;17;2;22;2020-05-02;11;2020-04-17
Kenya;2020-05-03;total_deaths;17;2;24;2020-05-03;12;2020-04-18
Kenya;2020-05-04;total_deaths;18;2;24;2020-05-04;12;2020-04-18
Kenya;2020-05-05;total_deaths;19;2;24;2020-05-05;12;2020-04-18
Kenya;2020-05-07;total_deaths;11;1.93;29;2020-05-07;15;2020-04-29
Kenya;2020-05-08;total_deaths;12;1.93;29;2020-05-08;15;2020-04-29
Kenya;2020-05-09;total_deaths;12;2;30;2020-05-09;15;2020-04-29
Kenya;2020-05-11;total_deaths;14;1.94;33;2020-05-11;17;2020-04-30
Kenya;2020-05-13;total_deaths;15;1.9;40;2020-05-13;21;2020-05-01
Kenya;2020-05-14;total_deaths;15;1.91;42;2020-05-14;22;2020-05-02
Kosovo;2020-04-21;total_deaths;8;2;18;2020-04-21;9;2020-04-15
Kosovo;2020-04-22;total_deaths;9;2;18;2020-04-22;9;2020-04-15
Kosovo;2020-04-26;total_deaths;13;1.91;21;2020-04-26;11;2020-04-16
Kosovo;2020-04-27;total_deaths;13;2;22;2020-04-27;11;2020-04-16
Kosovo;2020-04-28;total_deaths;14;2;22;2020-04-28;11;2020-04-16
Kosovo;2020-04-29;total_deaths;15;2;22;2020-04-29;11;2020-04-16
Kosovo;2020-04-30;total_deaths;16;2;22;2020-04-30;11;2020-04-16
Kosovo;2020-05-01;total_deaths;17;2;22;2020-05-01;11;2020-04-16
Kosovo;2020-05-02;total_deaths;18;2;22;2020-05-02;11;2020-04-16
Kosovo;2020-05-03;total_deaths;19;2;22;2020-05-03;11;2020-04-16
Kosovo;2020-05-12;total_deaths;25;1.93;29;2020-05-12;15;2020-04-20
Kosovo;2020-05-13;total_deaths;26;1.93;29;2020-05-13;15;2020-04-20
Kosovo;2020-05-14;total_deaths;27;1.93;29;2020-05-14;15;2020-04-20
Kuwait;2020-04-13;total_deaths;3;2;2;2020-04-13;1;2020-04-12
Kuwait;2020-04-18;total_deaths;4;2;6;2020-04-18;3;2020-04-16
Kuwait;2020-04-23;total_deaths;6;2;14;2020-04-23;7;2020-04-19
Kuwait;2020-04-27;total_deaths;8;2;22;2020-04-27;11;2020-04-21
Kuwait;2020-04-28;total_deaths;9;2.09;23;2020-04-28;11;2020-04-21
Kuwait;2020-04-30;total_deaths;10;2;26;2020-04-30;13;2020-04-22
Kuwait;2020-05-01;total_deaths;9;2;30;2020-05-01;15;2020-04-24
Kuwait;2020-05-03;total_deaths;10;2;38;2020-05-03;19;2020-04-25
Kuwait;2020-05-04;total_deaths;10;2;40;2020-05-04;20;2020-04-26
Kuwait;2020-05-05;total_deaths;11;2;40;2020-05-05;20;2020-04-26
Kuwait;2020-05-06;total_deaths;12;1.91;42;2020-05-06;22;2020-04-27
Kuwait;2020-05-07;total_deaths;12;1.91;44;2020-05-07;23;2020-04-28
Kuwait;2020-05-08;total_deaths;12;1.96;47;2020-05-08;24;2020-04-29
Kuwait;2020-05-09;total_deaths;12;2.04;49;2020-05-09;24;2020-04-29
Kuwait;2020-05-10;total_deaths;12;1.93;58;2020-05-10;30;2020-05-01
Kuwait;2020-05-11;total_deaths;12;1.97;65;2020-05-11;33;2020-05-02
Kuwait;2020-05-12;total_deaths;12;1.97;75;2020-05-12;38;2020-05-03
Kuwait;2020-05-13;total_deaths;10;1.95;82;2020-05-13;42;2020-05-06
Kuwait;2020-05-14;total_deaths;9;2;88;2020-05-14;44;2020-05-07
Kyrgyzstan;2020-04-22;total_deaths;16;2;8;2020-04-22;4;2020-04-08
Kyrgyzstan;2020-04-23;total_deaths;17;2;8;2020-04-23;4;2020-04-08
Kyrgyzstan;2020-04-24;total_deaths;18;2;8;2020-04-24;4;2020-04-08
Kyrgyzstan;2020-04-25;total_deaths;19;2;8;2020-04-25;4;2020-04-08
Kyrgyzstan;2020-04-26;total_deaths;20;2;8;2020-04-26;4;2020-04-08
Kyrgyzstan;2020-04-27;total_deaths;21;2;8;2020-04-27;4;2020-04-08
Kyrgyzstan;2020-04-28;total_deaths;22;2;8;2020-04-28;4;2020-04-08
Kyrgyzstan;2020-04-29;total_deaths;23;2;8;2020-04-29;4;2020-04-08
Kyrgyzstan;2020-04-30;total_deaths;24;2;8;2020-04-30;4;2020-04-08
Kyrgyzstan;2020-05-01;total_deaths;25;2;8;2020-05-01;4;2020-04-08
Kyrgyzstan;2020-05-02;total_deaths;16;2;10;2020-05-02;5;2020-04-18
Kyrgyzstan;2020-05-03;total_deaths;17;2;10;2020-05-03;5;2020-04-18
Kyrgyzstan;2020-05-14;total_deaths;25;2;14;2020-05-14;7;2020-04-21
Latvia;2020-04-07;total_deaths;3;2;2;2020-04-07;1;2020-04-06
Latvia;2020-04-08;total_deaths;4;2;2;2020-04-08;1;2020-04-06
Latvia;2020-04-09;total_deaths;5;2;2;2020-04-09;1;2020-04-06
Latvia;2020-04-10;total_deaths;6;2;2;2020-04-10;1;2020-04-06
Latvia;2020-05-07;total_deaths;18;2;18;2020-05-07;9;2020-04-21
Latvia;2020-05-08;total_deaths;19;2;18;2020-05-08;9;2020-04-21
Latvia;2020-05-09;total_deaths;20;2;18;2020-05-09;9;2020-04-21
Latvia;2020-05-10;total_deaths;21;2;18;2020-05-10;9;2020-04-21
Latvia;2020-05-11;total_deaths;22;2;18;2020-05-11;9;2020-04-21
Latvia;2020-05-12;total_deaths;23;2;18;2020-05-12;9;2020-04-21
Lebanon;2020-03-11;total_deaths;3;2;2;2020-03-11;1;2020-03-10
Lebanon;2020-03-12;total_deaths;4;2;2;2020-03-12;1;2020-03-10
Lebanon;2020-03-13;total_deaths;4;2;2;2020-03-12;1;2020-03-10
Lebanon;2020-03-18;total_deaths;7;2;4;2020-03-18;2;2020-03-12
Lebanon;2020-03-19;total_deaths;8;2;4;2020-03-19;2;2020-03-12
Lebanon;2020-03-20;total_deaths;9;2;4;2020-03-20;2;2020-03-12
Lebanon;2020-03-21;total_deaths;10;2;4;2020-03-21;2;2020-03-12
Lebanon;2020-03-22;total_deaths;11;2;4;2020-03-22;2;2020-03-12
Lebanon;2020-03-23;total_deaths;12;2;4;2020-03-23;2;2020-03-12
Lebanon;2020-03-24;total_deaths;13;2;4;2020-03-24;2;2020-03-12
Lebanon;2020-03-25;total_deaths;14;2;4;2020-03-25;2;2020-03-12
Lebanon;2020-03-26;total_deaths;11;2;6;2020-03-26;3;2020-03-17
Lebanon;2020-03-28;total_deaths;5;2;8;2020-03-28;4;2020-03-25
Lebanon;2020-03-31;total_deaths;7;2;12;2020-03-31;6;2020-03-26
Lebanon;2020-04-01;total_deaths;8;2;12;2020-04-01;6;2020-03-26
Lebanon;2020-04-02;total_deaths;7;2;16;2020-04-02;8;2020-03-28
Lebanon;2020-04-03;total_deaths;8;2;16;2020-04-03;8;2020-03-28
Lebanon;2020-04-10;total_deaths;14;2;20;2020-04-10;10;2020-03-29
Lebanon;2020-04-11;total_deaths;15;2;20;2020-04-11;10;2020-03-29
Lebanon;2020-04-12;total_deaths;16;2;20;2020-04-12;10;2020-03-29
Lebanon;2020-04-13;total_deaths;17;2;20;2020-04-13;10;2020-03-29
Lebanon;2020-04-14;total_deaths;18;1.91;21;2020-04-14;11;2020-03-30
Lebanon;2020-04-15;total_deaths;19;1.91;21;2020-04-15;11;2020-03-30
Lebanon;2020-04-16;total_deaths;20;1.91;21;2020-04-16;11;2020-03-30
Lebanon;2020-04-17;total_deaths;21;1.91;21;2020-04-17;11;2020-03-30
Lebanon;2020-04-18;total_deaths;22;1.91;21;2020-04-18;11;2020-03-30
Lebanon;2020-04-19;total_deaths;23;1.91;21;2020-04-19;11;2020-03-30
Lebanon;2020-04-20;total_deaths;24;1.91;21;2020-04-20;11;2020-03-30
Lebanon;2020-04-21;total_deaths;25;1.91;21;2020-04-21;11;2020-03-30
Lebanon;2020-04-22;total_deaths;25;2;22;2020-04-22;11;2020-03-30
Lebanon;2020-04-23;total_deaths;26;2;22;2020-04-23;11;2020-03-30
Lebanon;2020-04-24;total_deaths;27;2;22;2020-04-24;11;2020-03-30
Lebanon;2020-04-25;total_deaths;26;2;24;2020-04-25;12;2020-04-01
Lebanon;2020-04-26;total_deaths;27;2;24;2020-04-26;12;2020-04-01
Lebanon;2020-04-27;total_deaths;28;2;24;2020-04-27;12;2020-04-01
Lebanon;2020-04-28;total_deaths;29;2;24;2020-04-28;12;2020-04-01
Lebanon;2020-04-29;total_deaths;30;2;24;2020-04-29;12;2020-04-01
Lebanon;2020-04-30;total_deaths;31;2;24;2020-04-30;12;2020-04-01
Lebanon;2020-05-01;total_deaths;32;2;24;2020-05-01;12;2020-04-01
Lebanon;2020-05-02;total_deaths;33;2.08;25;2020-05-02;12;2020-04-01
Lebanon;2020-05-03;total_deaths;34;2.08;25;2020-05-03;12;2020-04-01
Lebanon;2020-05-04;total_deaths;35;2.08;25;2020-05-04;12;2020-04-01
Lebanon;2020-05-05;total_deaths;36;2.08;25;2020-05-05;12;2020-04-01
Lebanon;2020-05-06;total_deaths;37;2.08;25;2020-05-06;12;2020-04-01
Lebanon;2020-05-07;total_deaths;38;2.08;25;2020-05-07;12;2020-04-01
Liberia;2020-04-13;total_deaths;8;2;6;2020-04-13;3;2020-04-07
Liberia;2020-04-14;total_deaths;9;2;6;2020-04-14;3;2020-04-07
Liberia;2020-04-15;total_deaths;10;2;6;2020-04-15;3;2020-04-07
Liberia;2020-04-16;total_deaths;11;2;6;2020-04-16;3;2020-04-07
Liberia;2020-04-19;total_deaths;11;2;8;2020-04-19;4;2020-04-10
Liberia;2020-04-20;total_deaths;12;2;8;2020-04-20;4;2020-04-10
Liberia;2020-04-21;total_deaths;13;2;8;2020-04-21;4;2020-04-10
Liberia;2020-04-22;total_deaths;14;2;8;2020-04-22;4;2020-04-10
Liberia;2020-04-23;total_deaths;15;2;8;2020-04-23;4;2020-04-10
Liberia;2020-04-24;total_deaths;16;2;8;2020-04-24;4;2020-04-10
Liberia;2020-04-26;total_deaths;12;2;12;2020-04-26;6;2020-04-16
Liberia;2020-04-27;total_deaths;5;2;16;2020-04-27;8;2020-04-24
Liberia;2020-04-28;total_deaths;6;2;16;2020-04-28;8;2020-04-24
Liberia;2020-04-29;total_deaths;7;2;16;2020-04-29;8;2020-04-24
Liberia;2020-04-30;total_deaths;8;2;16;2020-04-30;8;2020-04-24
Libya;2020-04-23;total_deaths;3;2;2;2020-04-23;1;2020-04-22
Libya;2020-04-24;total_deaths;4;2;2;2020-04-24;1;2020-04-22
Libya;2020-04-25;total_deaths;5;2;2;2020-04-25;1;2020-04-22
Libya;2020-04-26;total_deaths;6;2;2;2020-04-26;1;2020-04-22
Libya;2020-04-27;total_deaths;7;2;2;2020-04-27;1;2020-04-22
Libya;2020-04-28;total_deaths;8;2;2;2020-04-28;1;2020-04-22
Libya;2020-04-29;total_deaths;9;2;2;2020-04-29;1;2020-04-22
Lithuania;2020-03-24;total_deaths;3;2;2;2020-03-24;1;2020-03-23
Lithuania;2020-03-25;total_deaths;3;2;4;2020-03-25;2;2020-03-24
Lithuania;2020-03-26;total_deaths;4;2;4;2020-03-26;2;2020-03-24
Lithuania;2020-04-01;total_deaths;8;2;8;2020-04-01;4;2020-03-26
Lithuania;2020-04-06;total_deaths;8;2;14;2020-04-06;7;2020-03-31
Lithuania;2020-04-15;total_deaths;9;1.93;29;2020-04-15;15;2020-04-09
Lithuania;2020-04-17;total_deaths;10;1.94;33;2020-04-17;17;2020-04-10
Lithuania;2020-04-18;total_deaths;11;1.94;33;2020-04-18;17;2020-04-10
Lithuania;2020-04-28;total_deaths;20;1.91;44;2020-04-28;23;2020-04-11
Lithuania;2020-04-29;total_deaths;21;1.96;45;2020-04-29;23;2020-04-11
Lithuania;2020-04-30;total_deaths;22;1.96;45;2020-04-30;23;2020-04-11
Lithuania;2020-05-01;total_deaths;23;1.96;45;2020-05-01;23;2020-04-11
Lithuania;2020-05-02;total_deaths;21;1.92;46;2020-05-02;24;2020-04-14
Lithuania;2020-05-03;total_deaths;22;1.92;46;2020-05-03;24;2020-04-14
Lithuania;2020-05-04;total_deaths;23;1.92;46;2020-05-04;24;2020-04-14
Lithuania;2020-05-05;total_deaths;24;1.92;46;2020-05-05;24;2020-04-14
Lithuania;2020-05-06;total_deaths;24;2;48;2020-05-06;24;2020-04-14
Lithuania;2020-05-07;total_deaths;25;2.04;49;2020-05-07;24;2020-04-14
Lithuania;2020-05-08;total_deaths;26;2.04;49;2020-05-08;24;2020-04-14
Lithuania;2020-05-09;total_deaths;27;2.08;50;2020-05-09;24;2020-04-14
Lithuania;2020-05-10;total_deaths;28;2.08;50;2020-05-10;24;2020-04-14
Lithuania;2020-05-11;total_deaths;29;2.08;50;2020-05-11;24;2020-04-14
Lithuania;2020-05-12;total_deaths;30;2.08;50;2020-05-12;24;2020-04-14
Luxembourg;2020-03-18;total_deaths;3;2;2;2020-03-18;1;2020-03-17
Luxembourg;2020-03-19;total_deaths;3;2;4;2020-03-19;2;2020-03-18
Luxembourg;2020-03-21;total_deaths;4;2;8;2020-03-21;4;2020-03-19
Luxembourg;2020-03-22;total_deaths;5;2;8;2020-03-22;4;2020-03-19
Luxembourg;2020-03-23;total_deaths;6;2;8;2020-03-23;4;2020-03-19
Luxembourg;2020-03-24;total_deaths;7;2;8;2020-03-24;4;2020-03-19
Luxembourg;2020-03-25;total_deaths;8;2;8;2020-03-25;4;2020-03-19
Luxembourg;2020-03-28;total_deaths;4;2;18;2020-03-28;9;2020-03-26
Luxembourg;2020-04-01;total_deaths;8;1.93;29;2020-04-01;15;2020-03-27
Luxembourg;2020-04-02;total_deaths;8;2;30;2020-04-02;15;2020-03-27
Luxembourg;2020-04-03;total_deaths;9;2.07;31;2020-04-03;15;2020-03-27
Luxembourg;2020-04-04;total_deaths;10;2.07;31;2020-04-04;15;2020-03-27
Luxembourg;2020-04-05;total_deaths;10;2;36;2020-04-05;18;2020-03-28
Luxembourg;2020-04-06;total_deaths;11;1.95;41;2020-04-06;21;2020-03-29
Luxembourg;2020-04-07;total_deaths;10;1.91;44;2020-04-07;23;2020-03-31
Luxembourg;2020-04-08;total_deaths;10;2;46;2020-04-08;23;2020-03-31
Luxembourg;2020-04-11;total_deaths;9;2;62;2020-04-11;31;2020-04-04
Luxembourg;2020-04-15;total_deaths;13;1.92;69;2020-04-15;36;2020-04-05
Luxembourg;2020-04-16;total_deaths;14;1.92;69;2020-04-16;36;2020-04-05
Luxembourg;2020-04-17;total_deaths;14;2;72;2020-04-17;36;2020-04-05
Luxembourg;2020-04-18;total_deaths;15;2;72;2020-04-18;36;2020-04-05
Luxembourg;2020-04-19;total_deaths;16;2.03;73;2020-04-19;36;2020-04-05
Luxembourg;2020-04-20;total_deaths;17;2.08;75;2020-04-20;36;2020-04-05
Luxembourg;2020-04-21;total_deaths;18;1.9;78;2020-04-21;41;2020-04-06
Luxembourg;2020-04-22;total_deaths;19;1.95;80;2020-04-22;41;2020-04-06
Luxembourg;2020-04-23;total_deaths;19;2.02;83;2020-04-23;41;2020-04-06
Luxembourg;2020-04-24;total_deaths;20;1.93;85;2020-04-24;44;2020-04-07
Luxembourg;2020-04-25;total_deaths;21;1.93;85;2020-04-25;44;2020-04-07
Luxembourg;2020-04-26;total_deaths;21;1.91;88;2020-04-26;46;2020-04-08
Luxembourg;2020-04-27;total_deaths;22;1.91;88;2020-04-27;46;2020-04-08
Luxembourg;2020-04-28;total_deaths;23;1.93;89;2020-04-28;46;2020-04-08
Luxembourg;2020-04-29;total_deaths;24;1.93;89;2020-04-29;46;2020-04-08
Luxembourg;2020-04-30;total_deaths;25;1.96;90;2020-04-30;46;2020-04-08
Luxembourg;2020-05-01;total_deaths;25;2;92;2020-05-01;46;2020-04-08
Luxembourg;2020-05-02;total_deaths;26;2;92;2020-05-02;46;2020-04-08
Luxembourg;2020-05-03;total_deaths;27;2.09;96;2020-05-03;46;2020-04-08
Luxembourg;2020-05-04;total_deaths;28;2.09;96;2020-05-04;46;2020-04-08
Luxembourg;2020-05-05;total_deaths;29;2.09;96;2020-05-05;46;2020-04-08
Luxembourg;2020-05-07;total_deaths;31;1.92;100;2020-05-07;52;2020-04-09
Luxembourg;2020-05-08;total_deaths;32;1.92;100;2020-05-08;52;2020-04-09
Luxembourg;2020-05-09;total_deaths;33;1.94;101;2020-05-09;52;2020-04-09
Luxembourg;2020-05-10;total_deaths;34;1.94;101;2020-05-10;52;2020-04-09
Luxembourg;2020-05-11;total_deaths;35;1.94;101;2020-05-11;52;2020-04-09
Luxembourg;2020-05-12;total_deaths;36;1.96;102;2020-05-12;52;2020-04-09
Luxembourg;2020-05-13;total_deaths;36;1.91;103;2020-05-13;54;2020-04-10
Luxembourg;2020-05-14;total_deaths;37;1.91;103;2020-05-14;54;2020-04-10
Macedonia;2020-03-23;total_deaths;3;2;2;2020-03-23;1;2020-03-22
Macedonia;2020-03-24;total_deaths;4;2;2;2020-03-24;1;2020-03-22
Macedonia;2020-03-25;total_deaths;5;2;2;2020-03-25;1;2020-03-22
Macedonia;2020-03-28;total_deaths;5;2;4;2020-03-28;2;2020-03-25
Macedonia;2020-03-29;total_deaths;4;2;6;2020-03-29;3;2020-03-27
Macedonia;2020-04-03;total_deaths;7;2;12;2020-04-03;6;2020-03-29
Macedonia;2020-04-06;total_deaths;7;1.91;21;2020-04-06;11;2020-04-02
Macedonia;2020-04-11;total_deaths;8;2;34;2020-04-11;17;2020-04-05
Macedonia;2020-04-12;total_deaths;9;2;34;2020-04-12;17;2020-04-05
Macedonia;2020-04-14;total_deaths;10;2.1;44;2020-04-14;21;2020-04-06
Macedonia;2020-04-19;total_deaths;15;1.96;51;2020-04-19;26;2020-04-07
Macedonia;2020-04-20;total_deaths;15;2.08;54;2020-04-20;26;2020-04-07
Macedonia;2020-04-25;total_deaths;20;1.97;59;2020-04-25;30;2020-04-08
Macedonia;2020-04-26;total_deaths;19;1.91;61;2020-04-26;32;2020-04-10
Macedonia;2020-04-27;total_deaths;18;1.91;65;2020-04-27;34;2020-04-12
Macedonia;2020-04-28;total_deaths;18;2.09;71;2020-04-28;34;2020-04-12
Macedonia;2020-04-29;total_deaths;19;1.92;73;2020-04-29;38;2020-04-13
Macedonia;2020-04-30;total_deaths;19;2.03;77;2020-04-30;38;2020-04-13
Macedonia;2020-05-03;total_deaths;22;1.91;84;2020-05-03;44;2020-04-14
Macedonia;2020-05-04;total_deaths;23;1.93;85;2020-05-04;44;2020-04-14
Macedonia;2020-05-05;total_deaths;23;1.91;86;2020-05-05;45;2020-04-15
Macedonia;2020-05-06;total_deaths;23;1.91;88;2020-05-06;46;2020-04-16
Macedonia;2020-05-07;total_deaths;24;1.93;89;2020-05-07;46;2020-04-16
Macedonia;2020-05-08;total_deaths;25;1.96;90;2020-05-08;46;2020-04-16
Macedonia;2020-05-09;total_deaths;26;1.98;91;2020-05-09;46;2020-04-16
Macedonia;2020-05-10;total_deaths;27;1.98;91;2020-05-10;46;2020-04-16
Macedonia;2020-05-11;total_deaths;28;1.98;91;2020-05-11;46;2020-04-16
Macedonia;2020-05-12;total_deaths;28;2;92;2020-05-12;46;2020-04-16
Macedonia;2020-05-13;total_deaths;28;1.94;95;2020-05-13;49;2020-04-18
Macedonia;2020-05-14;total_deaths;29;1.94;95;2020-05-14;49;2020-04-18
Malaysia;2020-03-21;total_deaths;3;2;4;2020-03-21;2;2020-03-20
