regiao;estado;data;casosNovos;casosAcumulados;obitosNovos;obitosAcumulados
Nordeste;CE;2020-05-21;30341;1104;2161;0
Nordeste;MA;2020-04-11;0;344;0;21
Nordeste;MA;2020-04-12;54;398;3;24
Nordeste;MA;2020-04-12;54;333;3;24
Nordeste;MA;2020-04-13;112;445;3;27
Nordeste;MA;2020-04-13;112;369;3;27
Nordeste;MA;2020-04-14;109;478;5;32
Nordeste;MA;2020-04-14;109;392;5;32
Nordeste;MA;2020-04-15;238;630;2;34
Nordeste;MA;2020-04-15;238;533;2;34
Nordeste;MA;2020-04-16;162;695;3;37
Nordeste;MA;2020-04-16;162;582;3;37
Nordeste;MA;2020-04-17;215;797;3;40
Nordeste;MA;2020-04-17;215;664;3;40
Nordeste;MA;2020-04-18;376;1040;4;44
Nordeste;MA;2020-04-18;376;862;4;38
Nordeste;MA;2020-04-19;343;1205;10;48
Nordeste;MA;2020-04-19;343;990;10;40
Nordeste;MA;2020-04-20;330;1320;14;54
Nordeste;MA;2020-04-20;330;1075;14;43
Nordeste;MA;2020-04-21;321;1396;17;60
Nordeste;MA;2020-04-21;321;1132;17;47
Nordeste;MA;2020-04-22;472;1604;19;66
Nordeste;MA;2020-04-22;472;1300;19;51
Nordeste;MA;2020-04-23;457;1757;25;76
Nordeste;MA;2020-04-23;457;1417;25;61
Nordeste;MA;2020-04-24;534;1951;27;88
Nordeste;MA;2020-04-24;534;1567;27;71
Nordeste;MA;2020-04-25;538;2105;29;100
Nordeste;MA;2020-04-25;538;1668;29;81
Nordeste;MA;2020-04-26;555;2223;31;112
Nordeste;MA;2020-04-26;555;1754;31;87
Nordeste;MA;2020-04-27;656;2410;38;125
Nordeste;MA;2020-04-27;656;1894;38;98
Nordeste;MA;2020-04-28;634;2528;47;145
Nordeste;MA;2020-04-28;634;1977;47;116
Nordeste;MA;2020-04-29;827;2804;50;166
Nordeste;MA;2020-04-29;827;2149;50;136
Nordeste;MA;2020-04-30;1041;3190;48;184
Nordeste;MA;2020-04-30;1041;2432;48;149
Nordeste;MA;2020-05-01;1074;3506;55;204
Nordeste;MA;2020-05-01;1074;2671;55;165
Nordeste;MA;2020-05-02;1134;3805;59;224
Nordeste;MA;2020-05-02;1134;2808;59;178
Nordeste;MA;2020-05-03;1232;4040;59;237
Nordeste;MA;2020-05-03;1232;2899;59;186
Nordeste;MA;2020-05-04;1328;4227;63;249
Nordeste;MA;2020-05-04;1328;2963;63;197
Nordeste;MA;2020-05-05;1567;4530;74;271
Nordeste;MA;2020-05-05;1567;3088;74;213
Nordeste;MA;2020-05-06;1940;5028;78;291
Nordeste;MA;2020-05-06;1940;3368;78;227
Nordeste;MA;2020-05-07;2021;5389;78;305
Nordeste;MA;2020-05-07;2021;3531;78;238
Nordeste;MA;2020-05-08;2378;5909;92;330
Nordeste;MA;2020-05-08;2378;305;92;17
Nordeste;MA;2020-05-08;2378;3745;92;255
Nordeste;MA;2020-05-09;3020;6765;100;355
Nordeste;MA;2020-05-09;3020;409;100;19
Nordeste;MA;2020-05-09;3020;309;100;12
Nordeste;MA;2020-05-09;3020;4008;100;271
Nordeste;MA;2020-05-10;3591;7599;108;379
Nordeste;MA;2020-05-10;3591;457;108;20
Nordeste;MA;2020-05-10;3591;373;108;14
Nordeste;MA;2020-05-10;3591;4274;108;289
Nordeste;MA;2020-05-11;3870;8144;110;399
Nordeste;MA;2020-05-11;3870;458;110;22
Nordeste;MA;2020-05-11;3870;388;110;15
Nordeste;MA;2020-05-11;3870;4616;110;303
Nordeste;MA;2020-05-12;3910;8526;120;423
Nordeste;MA;2020-05-12;3910;500;120;22
Nordeste;MA;2020-05-12;3910;392;120;16
Nordeste;MA;2020-05-12;3910;4780;120;324
Nordeste;MA;2020-05-13;4332;9112;120;444
Nordeste;MA;2020-05-13;4332;517;120;30
Nordeste;MA;2020-05-13;4332;414;120;16
Nordeste;MA;2020-05-13;4332;4917;120;332
Nordeste;MA;2020-05-14;4884;9801;138;470
Nordeste;MA;2020-05-14;4884;523;138;35
Nordeste;MA;2020-05-14;4884;426;138;18
Nordeste;MA;2020-05-14;4884;5040;138;346
Nordeste;MA;2020-05-15;5699;10739;150;496
Nordeste;MA;2020-05-15;5699;574;150;35
Nordeste;MA;2020-05-15;5699;447;150;18
Nordeste;MA;2020-05-15;5699;5375;150;363
Nordeste;MA;2020-05-16;6217;11592;161;524
Nordeste;MA;2020-05-16;6217;653;161;36
Nordeste;MA;2020-05-16;6217;463;161;18
Nordeste;MA;2020-05-16;6217;5597;161;379
Nordeste;MA;2020-05-17;6895;12492;170;549
Nordeste;MA;2020-05-17;6895;852;170;36
Nordeste;MA;2020-05-17;6895;484;170;20
Nordeste;MA;2020-05-17;6895;5830;170;394
Nordeste;MA;2020-05-18;7408;13238;182;576
Nordeste;MA;2020-05-18;7408;865;182;42
Nordeste;MA;2020-05-18;7408;508;182;20
Nordeste;MA;2020-05-18;7408;5995;182;402
Nordeste;MA;2020-05-19;8203;14198;202;604
Nordeste;MA;2020-05-19;8203;887;202;48
Nordeste;MA;2020-05-19;8203;519;202;21
Nordeste;MA;2020-05-19;8203;6248;202;414
Nordeste;MA;2020-05-20;8866;15114;220;634
Nordeste;MA;2020-05-21;944;16058;29;663
Nordeste;PB;2020-04-22;0;301;0;39
Nordeste;PB;2020-04-23;44;345;1;40
Nordeste;PB;2020-04-24;41;386;4;44
Nordeste;PB;2020-04-25;61;447;2;46
Nordeste;PB;2020-04-26;52;499;3;49
Nordeste;PB;2020-04-26;52;313;3;28
Nordeste;PB;2020-04-27;230;543;22;50
Nordeste;PB;2020-04-27;230;349;22;28
Nordeste;PB;2020-04-28;284;633;25;53
Nordeste;PB;2020-04-28;284;410;25;28
Nordeste;PB;2020-04-29;289;699;30;58
Nordeste;PB;2020-04-29;289;436;30;29
Nordeste;PB;2020-04-30;378;814;33;62
Nordeste;PB;2020-04-30;378;499;33;32
Nordeste;PB;2020-05-01;427;926;35;67
Nordeste;PB;2020-05-01;427;563;35;33
Nordeste;PB;2020-05-02;471;1034;41;74
Nordeste;PB;2020-05-02;471;614;41;36
Nordeste;PB;2020-05-03;555;1169;40;76
Nordeste;PB;2020-05-03;555;701;40;37
Nordeste;PB;2020-05-04;518;1219;42;79
Nordeste;PB;2020-05-04;518;711;42;39
Nordeste;PB;2020-05-05;650;1361;46;85
Nordeste;PB;2020-05-05;650;802;46;40
Nordeste;PB;2020-05-06;691;1493;52;92
Nordeste;PB;2020-05-06;691;865;52;44
Nordeste;PB;2020-05-07;792;1657;57;101
Nordeste;PB;2020-05-07;792;907;57;47
Nordeste;PB;2020-05-08;1124;2031;67;114
Nordeste;PB;2020-05-08;1124;1062;67;52
Nordeste;PB;2020-05-09;1094;2156;72;124
Nordeste;PB;2020-05-09;1094;1114;72;54
Nordeste;PB;2020-05-10;1227;2341;81;135
Nordeste;PB;2020-05-10;1227;1179;81;58
Nordeste;PB;2020-05-11;1346;2525;81;139
Nordeste;PB;2020-05-11;1346;1230;81;59
Nordeste;PB;2020-05-12;1547;2777;95;154
Nordeste;PB;2020-05-12;1547;1316;95;62
Nordeste;PB;2020-05-13;1729;3045;95;157
Nordeste;PB;2020-05-13;1729;1368;95;63
Nordeste;PB;2020-05-14;1993;3361;97;160
Nordeste;PB;2020-05-14;1993;1451;97;64
Nordeste;PB;2020-05-15;2288;3739;106;170
Nordeste;PB;2020-05-15;2288;1478;106;68
Nordeste;PB;2020-05-16;2585;4063;115;183
Nordeste;PB;2020-05-16;2585;1540;115;72
Nordeste;PB;2020-05-16;2585;303;115;38
Nordeste;PB;2020-05-17;4044;4347;156;194
Nordeste;PB;2020-05-17;4044;1697;156;75
Nordeste;PB;2020-05-17;4044;306;156;40
Nordeste;PB;2020-05-18;4480;4786;167;207
Nordeste;PB;2020-05-18;4480;1799;167;78
Nordeste;PB;2020-05-18;4480;319;167;42
Nordeste;PB;2020-05-19;4981;5300;177;219
Nordeste;PB;2020-05-19;4981;326;177;7
Nordeste;PB;2020-05-19;4981;1889;177;81
Nordeste;PB;2020-05-19;4981;321;177;15
Nordeste;PB;2020-05-19;4981;343;177;45
Nordeste;PB;2020-05-20;5495;5838;185;230
Nordeste;PB;2020-05-21;400;6238;15;245
Nordeste;PE;2020-04-07;0;352;0;34
Nordeste;PE;2020-04-08;49;401;12;46
Nordeste;PE;2020-04-09;154;555;10;56
Nordeste;PE;2020-04-09;154;340;10;27
Nordeste;PE;2020-04-10;344;684;38;65
Nordeste;PE;2020-04-10;344;413;38;32
Nordeste;PE;2020-04-11;403;816;40;72
Nordeste;PE;2020-04-11;403;486;40;34
Nordeste;PE;2020-04-12;474;960;51;85
Nordeste;PE;2020-04-12;474;557;51;37
Nordeste;PE;2020-04-13;597;1154;65;102
Nordeste;PE;2020-04-13;597;672;65;46
Nordeste;PE;2020-04-14;612;1284;69;115
Nordeste;PE;2020-04-14;612;733;69;49
Nordeste;PE;2020-04-15;751;1484;94;143
Nordeste;PE;2020-04-15;751;857;94;62
Nordeste;PE;2020-04-16;826;1683;98;160
Nordeste;PE;2020-04-16;826;958;98;70
Nordeste;PE;2020-04-17;1048;2006;116;186
Nordeste;PE;2020-04-17;1048;1136;116;85
Nordeste;PE;2020-04-18;1057;2193;120;205
Nordeste;PE;2020-04-18;1057;1255;120;94
Nordeste;PE;2020-04-19;1204;2459;122;216
Nordeste;PE;2020-04-19;1204;1399;122;100
Nordeste;PE;2020-04-20;1291;2690;134;234
Nordeste;PE;2020-04-20;1291;1552;134;106
Nordeste;PE;2020-04-21;1356;2908;154;260
Nordeste;PE;2020-04-21;1356;1687;154;113
Nordeste;PE;2020-04-22;1611;3298;169;282
Nordeste;PE;2020-04-22;1611;1904;169;124
Nordeste;PE;2020-04-23;1615;3519;188;312
Nordeste;PE;2020-04-23;1615;324;188;26
Nordeste;PE;2020-04-23;1615;2062;188;136
Nordeste;PE;2020-04-24;1937;3999;216;352
Nordeste;PE;2020-04-24;1937;324;216;35
Nordeste;PE;2020-04-24;1937;374;216;29
Nordeste;PE;2020-04-24;1937;2266;216;151
Nordeste;PE;2020-04-25;2241;4507;230;381
Nordeste;PE;2020-04-25;2241;374;230;41
Nordeste;PE;2020-04-25;2241;406;230;31
Nordeste;PE;2020-04-25;2241;2534;230;162
Nordeste;PE;2020-04-26;2364;4898;253;415
Nordeste;PE;2020-04-26;2364;410;253;48
Nordeste;PE;2020-04-26;2364;433;253;32
Nordeste;PE;2020-04-26;2364;311;253;20
Nordeste;PE;2020-04-26;2364;2722;253;182
Nordeste;PE;2020-04-27;2636;5358;268;450
Nordeste;PE;2020-04-27;2636;456;268;52
Nordeste;PE;2020-04-27;2636;476;268;35
Nordeste;PE;2020-04-27;2636;337;268;21
Nordeste;PE;2020-04-27;2636;2973;268;197
Nordeste;PE;2020-04-28;2751;5724;311;508
Nordeste;PE;2020-04-28;2751;489;311;56
Nordeste;PE;2020-04-28;2751;515;311;42
Nordeste;PE;2020-04-28;2751;368;311;26
Nordeste;PE;2020-04-28;2751;3158;311;219
Nordeste;PE;2020-04-29;3036;6194;319;538
Nordeste;PE;2020-04-29;3036;531;319;58
Nordeste;PE;2020-04-29;3036;551;319;42
Nordeste;PE;2020-04-29;3036;395;319;26
Nordeste;PE;2020-04-29;3036;3425;319;238
Nordeste;PE;2020-04-30;3451;6876;327;565
Nordeste;PE;2020-04-30;3451;592;327;61
Nordeste;PE;2020-04-30;3451;617;327;43
Nordeste;PE;2020-04-30;3451;445;327;28
Nordeste;PE;2020-04-30;3451;3780;327;250
Nordeste;PE;2020-05-01;3554;7334;353;603
Nordeste;PE;2020-05-01;3554;627;353;66
Nordeste;PE;2020-05-01;3554;664;353;51
Nordeste;PE;2020-05-01;3554;484;353;29
Nordeste;PE;2020-05-01;3554;4020;353;257
Nordeste;PE;2020-05-02;4125;8145;371;628
Nordeste;PE;2020-05-02;4125;698;371;67
Nordeste;PE;2020-05-02;4125;743;371;53
Nordeste;PE;2020-05-02;4125;527;371;30
Nordeste;PE;2020-05-02;4125;4453;371;267
Nordeste;PE;2020-05-03;4190;8643;385;652
Nordeste;PE;2020-05-03;4190;736;385;72
Nordeste;PE;2020-05-03;4190;802;385;56
Nordeste;PE;2020-05-03;4190;564;385;32
Nordeste;PE;2020-05-03;4190;4702;385;273
Nordeste;PE;2020-05-04;4161;8863;418;691
Nordeste;PE;2020-05-04;4161;753;418;76
Nordeste;PE;2020-05-04;4161;830;418;57
Nordeste;PE;2020-05-04;4161;585;418;34
Nordeste;PE;2020-05-04;4161;4807;418;295
Nordeste;PE;2020-05-05;4518;9325;454;749
Nordeste;PE;2020-05-05;4518;310;454;22
Nordeste;PE;2020-05-05;4518;812;454;86
Nordeste;PE;2020-05-05;4518;867;454;63
Nordeste;PE;2020-05-05;4518;616;454;36
Nordeste;PE;2020-05-05;4518;4989;454;320
Nordeste;PE;2020-05-06;4892;9881;483;803
Nordeste;PE;2020-05-06;4892;329;483;23
Nordeste;PE;2020-05-06;4892;875;483;91
Nordeste;PE;2020-05-06;4892;915;483;67
Nordeste;PE;2020-05-06;4892;658;483;40
Nordeste;PE;2020-05-06;4892;5294;483;337
Nordeste;PE;2020-05-07;5530;10824;508;845
Nordeste;PE;2020-05-07;5530;348;508;26
Nordeste;PE;2020-05-07;5530;979;508;94
Nordeste;PE;2020-05-07;5530;1014;508;69
Nordeste;PE;2020-05-07;5530;708;508;41
Nordeste;PE;2020-05-07;5530;5775;508;354
Nordeste;PE;2020-05-08;5812;11587;573;927
Nordeste;PE;2020-05-08;5812;378;573;28
Nordeste;PE;2020-05-08;5812;1066;573;102
Nordeste;PE;2020-05-08;5812;1090;573;76
Nordeste;PE;2020-05-08;5812;760;573;51
Nordeste;PE;2020-05-08;5812;6133;573;380
Nordeste;PE;2020-05-09;6337;12470;592;972
Nordeste;PE;2020-05-09;6337;404;592;27
Nordeste;PE;2020-05-09;6337;1148;592;109
Nordeste;PE;2020-05-09;6337;1162;592;76
Nordeste;PE;2020-05-09;6337;799;592;52
Nordeste;PE;2020-05-09;6337;6588;592;393
Nordeste;PE;2020-05-10;6687;13275;654;1047
Nordeste;PE;2020-05-10;6687;420;654;28
Nordeste;PE;2020-05-10;6687;1229;654;117
Nordeste;PE;2020-05-10;6687;1222;654;83
Nordeste;PE;2020-05-10;6687;857;654;55
Nordeste;PE;2020-05-10;6687;6984;654;415
Nordeste;PE;2020-05-11;6784;13768;672;1087
Nordeste;PE;2020-05-11;6784;431;672;29
Nordeste;PE;2020-05-11;6784;1274;672;119
Nordeste;PE;2020-05-11;6784;1253;672;91
Nordeste;PE;2020-05-11;6784;890;672;57
Nordeste;PE;2020-05-11;6784;7224;672;425
Nordeste;PE;2020-05-12;7085;14309;732;1157
Nordeste;PE;2020-05-12;7085;450;732;31
Nordeste;PE;2020-05-12;7085;1329;732;132
Nordeste;PE;2020-05-12;7085;1300;732;93
Nordeste;PE;2020-05-12;7085;921;732;62
Nordeste;PE;2020-05-12;7085;7477;732;450
Nordeste;PE;2020-05-13;7424;14901;774;1224
Nordeste;PE;2020-05-13;7424;463;774;32
Nordeste;PE;2020-05-13;7424;1387;774;139
Nordeste;PE;2020-05-13;7424;1341;774;95
Nordeste;PE;2020-05-13;7424;949;774;64
Nordeste;PE;2020-05-13;7424;7757;774;479
Nordeste;PE;2020-05-14;7831;15588;819;1298
Nordeste;PE;2020-05-14;7831;477;819;32
Nordeste;PE;2020-05-14;7831;1487;819;149
Nordeste;PE;2020-05-14;7831;1384;819;97
Nordeste;PE;2020-05-14;7831;983;819;65
Nordeste;PE;2020-05-14;7831;8096;819;507
Nordeste;PE;2020-05-15;8113;16209;874;1381
Nordeste;PE;2020-05-15;8113;498;874;32
Nordeste;PE;2020-05-15;8113;1543;874;157
Nordeste;PE;2020-05-15;8113;1445;874;101
Nordeste;PE;2020-05-15;8113;1029;874;71
Nordeste;PE;2020-05-15;8113;8352;874;538
Nordeste;PE;2020-05-16;10136;18488;923;1461
Nordeste;PE;2020-05-16;10136;332;923;51
Nordeste;PE;2020-05-16;10136;569;923;37
Nordeste;PE;2020-05-16;10136;1752;923;165
Nordeste;PE;2020-05-16;10136;1566;923;104
Nordeste;PE;2020-05-16;10136;1120;923;71
Nordeste;PE;2020-05-16;10136;9413;923;573
Nordeste;PE;2020-05-16;10136;304;923;39
Nordeste;PE;2020-05-17;19148;19452;1477;1516
Nordeste;PE;2020-05-17;19148;355;1477;54
Nordeste;PE;2020-05-17;19148;593;1477;38
Nordeste;PE;2020-05-17;19148;1874;1477;170
Nordeste;PE;2020-05-17;19148;1646;1477;105
Nordeste;PE;2020-05-17;19148;1177;1477;73
Nordeste;PE;2020-05-17;19148;9772;1477;596
Nordeste;PE;2020-05-17;19148;320;1477;39
Nordeste;PE;2020-05-17;19148;318;1477;38
Nordeste;PE;2020-05-18;19776;20094;1602;1640
Nordeste;PE;2020-05-18;19776;375;1602;60
Nordeste;PE;2020-05-18;19776;608;1602;41
Nordeste;PE;2020-05-18;19776;1950;1602;183
Nordeste;PE;2020-05-18;19776;1716;1602;114
Nordeste;PE;2020-05-18;19776;1214;1602;79
Nordeste;PE;2020-05-18;19776;10047;1602;645
Nordeste;PE;2020-05-18;19776;328;1602;41
Nordeste;PE;2020-05-18;19776;326;1602;41
Nordeste;PE;2020-05-19;20916;21242;1700;1741
Nordeste;PE;2020-05-19;20916;388;1700;60
Nordeste;PE;2020-05-19;20916;639;1700;41
Nordeste;PE;2020-05-19;20916;2038;1700;194
Nordeste;PE;2020-05-19;20916;1807;1700;125
Nordeste;PE;2020-05-19;20916;1281;1700;88
Nordeste;PE;2020-05-19;20916;10561;1700;682
Nordeste;PE;2020-05-19;20916;340;1700;45
Nordeste;PE;2020-05-19;20916;344;1700;42
Nordeste;PE;2020-05-20;22216;22560;1792;1834
Nordeste;PE;2020-05-21;1351;23911;91;1925
Nordeste;PI;2020-04-26;0;331;0;18
Nordeste;PI;2020-04-27;33;364;2;20
Nordeste;PI;2020-04-28;44;408;1;21
Nordeste;PI;2020-04-29;46;454;3;24
Nordeste;PI;2020-04-30;59;513;0;24
Nordeste;PI;2020-04-30;59;321;0;11
Nordeste;PI;2020-05-01;279;600;13;24
Nordeste;PI;2020-05-01;279;383;13;11
Nordeste;PI;2020-05-02;282;665;15;26
Nordeste;PI;2020-05-02;282;420;15;13
Nordeste;PI;2020-05-03;322;742;15;28
Nordeste;PI;2020-05-03;322;458;15;14
Nordeste;PI;2020-05-04;326;784;14;28
Nordeste;PI;2020-05-04;326;485;14;14
Nordeste;PI;2020-05-05;390;875;15;29
Nordeste;PI;2020-05-05;390;540;15;14
Nordeste;PI;2020-05-06;409;949;16;30
Nordeste;PI;2020-05-06;409;580;16;14
Nordeste;PI;2020-05-07;471;1051;21;35
Nordeste;PI;2020-05-07;471;653;21;17
Nordeste;PI;2020-05-08;478;1131;20;37
Nordeste;PI;2020-05-08;478;697;20;18
Nordeste;PI;2020-05-09;536;1233;20;38
Nordeste;PI;2020-05-09;536;733;20;19
Nordeste;PI;2020-05-10;545;1278;23;42
Nordeste;PI;2020-05-10;545;755;23;22
Nordeste;PI;2020-05-11;577;1332;23;45
Nordeste;PI;2020-05-11;577;786;23;22
Nordeste;PI;2020-05-12;657;1443;27;49
Nordeste;PI;2020-05-12;657;847;27;23
Nordeste;PI;2020-05-13;765;1612;34;57
Nordeste;PI;2020-05-13;765;937;34;26
Nordeste;PI;2020-05-14;847;1784;34;60
Nordeste;PI;2020-05-14;847;1033;34;26
Nordeste;PI;2020-05-15;872;1905;34;60
Nordeste;PI;2020-05-15;872;1089;34;26
Nordeste;PI;2020-05-16;996;2085;39;65
Nordeste;PI;2020-05-16;996;1146;39;29
Nordeste;PI;2020-05-17;1106;2252;43;72
Nordeste;PI;2020-05-17;1106;1245;43;34
Nordeste;PI;2020-05-18;1042;2287;46;80
Nordeste;PI;2020-05-18;1042;1260;46;39
Nordeste;PI;2020-05-19;1180;2440;46;85
Nordeste;PI;2020-05-19;1180;1327;46;40
Nordeste;PI;2020-05-20;1310;2637;47;87
Nordeste;PI;2020-05-21;215;2852;4;91
Nordeste;RN;2020-04-12;0;302;0;15
Nordeste;RN;2020-04-13;37;339;2;17
Nordeste;RN;2020-04-14;37;376;1;18
Nordeste;RN;2020-04-15;23;399;1;19
Nordeste;RN;2020-04-16;1;400;1;20
Nordeste;RN;2020-04-17;63;463;3;23
Nordeste;RN;2020-04-18;53;516;1;24
Nordeste;RN;2020-04-19;15;531;1;25
Nordeste;RN;2020-04-20;64;595;2;27
Nordeste;RN;2020-04-21;13;608;1;28
Nordeste;RN;2020-04-22;38;646;1;29
Nordeste;RN;2020-04-22;38;304;1;7
Nordeste;RN;2020-04-23;404;708;27;34
Nordeste;RN;2020-04-23;404;335;27;8
Nordeste;RN;2020-04-24;419;754;30;38
Nordeste;RN;2020-04-24;419;358;30;8
Nordeste;RN;2020-04-25;423;781;32;40
Nordeste;RN;2020-04-25;423;370;32;9
Nordeste;RN;2020-04-26;455;825;35;44
Nordeste;RN;2020-04-26;455;397;35;9
Nordeste;RN;2020-04-27;435;832;36;45
Nordeste;RN;2020-04-27;435;396;36;10
Nordeste;RN;2020-04-28;461;857;38;48
Nordeste;RN;2020-04-28;461;402;38;11
Nordeste;RN;2020-04-29;684;1086;42;53
Nordeste;RN;2020-04-29;684;519;42;12
Nordeste;RN;2020-04-30;658;1177;44;56
Nordeste;RN;2020-04-30;658;567;44;12
Nordeste;RN;2020-05-01;730;1297;44;56
Nordeste;RN;2020-05-01;730;631;44;12
Nordeste;RN;2020-05-02;735;1366;47;59
Nordeste;RN;2020-05-02;735;667;47;12
Nordeste;RN;2020-05-03;725;1392;49;61
Nordeste;RN;2020-05-03;725;677;49;12
Nordeste;RN;2020-05-04;744;1421;50;62
Nordeste;RN;2020-05-04;744;686;50;13
Nordeste;RN;2020-05-05;850;1536;55;68
Nordeste;RN;2020-05-05;850;710;55;16
Nordeste;RN;2020-05-06;864;1574;56;72
Nordeste;RN;2020-05-06;864;727;56;15
Nordeste;RN;2020-05-07;1012;1739;61;76
Nordeste;RN;2020-05-07;1012;802;61;16
Nordeste;RN;2020-05-08;1019;1821;65;81
Nordeste;RN;2020-05-08;1019;829;65;17
Nordeste;RN;2020-05-09;1090;1919;70;87
Nordeste;RN;2020-05-09;1090;872;70;19
Nordeste;RN;2020-05-10;1056;1928;69;88
Nordeste;RN;2020-05-10;1056;871;69;20
Nordeste;RN;2020-05-11;1118;1989;72;92
Nordeste;RN;2020-05-11;1118;906;72;21
Nordeste;RN;2020-05-12;1127;2033;72;93
Nordeste;RN;2020-05-12;1127;335;72;22
Nordeste;RN;2020-05-12;1127;908;72;22
Nordeste;RN;2020-05-13;1459;2367;83;105
Nordeste;RN;2020-05-13;1459;419;83;23
Nordeste;RN;2020-05-13;1459;1025;83;22
Nordeste;RN;2020-05-14;1512;2537;95;117
Nordeste;RN;2020-05-14;1512;456;95;23
Nordeste;RN;2020-05-14;1512;1083;95;33
Nordeste;RN;2020-05-15;1703;2786;89;122
Nordeste;RN;2020-05-15;1703;502;89;23
Nordeste;RN;2020-05-15;1703;1185;89;35
Nordeste;RN;2020-05-16;1819;3004;101;136
Nordeste;RN;2020-05-16;1819;527;101;27
Nordeste;RN;2020-05-16;1819;1288;101;36
Nordeste;RN;2020-05-17;1849;3137;103;139
Nordeste;RN;2020-05-17;1849;538;103;27
Nordeste;RN;2020-05-17;1849;1359;103;36
Nordeste;RN;2020-05-18;1825;3184;110;146
Nordeste;RN;2020-05-18;1825;556;110;28
Nordeste;RN;2020-05-18;1825;1380;110;40
Nordeste;RN;2020-05-19;2103;3483;120;160
Nordeste;RN;2020-05-19;2103;626;120;30
Nordeste;RN;2020-05-19;2103;1451;120;43
Nordeste;RN;2020-05-20;2345;3796;127;170
Nordeste;RN;2020-05-21;264;4060;8;178
Nordeste;SE;2020-04-29;0;337;0;12
Nordeste;SE;2020-04-30;110;447;0;12
Nordeste;SE;2020-05-01;70;517;2;14
Nordeste;SE;2020-05-01;70;339;2;7
Nordeste;SE;2020-05-02;262;601;7;14
Nordeste;SE;2020-05-02;262;386;7;7
Nordeste;SE;2020-05-03;344;730;7;14
Nordeste;SE;2020-05-03;344;467;7;7
Nordeste;SE;2020-05-04;305;772;10;17
Nordeste;SE;2020-05-04;305;503;10;8
Nordeste;SE;2020-05-05;395;898;13;21
Nordeste;SE;2020-05-05;395;599;13;8
Nordeste;SE;2020-05-06;399;998;15;23
Nordeste;SE;2020-05-06;399;670;15;10
Nordeste;SE;2020-05-07;544;1214;15;25
Nordeste;SE;2020-05-07;544;832;15;10
Nordeste;SE;2020-05-08;606;1438;18;28
Nordeste;SE;2020-05-08;606;1010;18;11
Nordeste;SE;2020-05-09;578;1588;22;33
Nordeste;SE;2020-05-09;578;1112;22;13
Nordeste;SE;2020-05-10;659;1771;21;34
Nordeste;SE;2020-05-10;659;1237;21;13
Nordeste;SE;2020-05-11;563;1800;24;37
Nordeste;SE;2020-05-11;563;1252;24;13
Nordeste;SE;2020-05-12;780;2032;24;37
Nordeste;SE;2020-05-12;780;1413;24;13
Nordeste;SE;2020-05-13;855;2268;29;42
Nordeste;SE;2020-05-13;855;1564;29;15
Nordeste;SE;2020-05-14;930;2494;32;47
Nordeste;SE;2020-05-14;930;1718;32;18
Nordeste;SE;2020-05-15;1150;2868;32;50
Nordeste;SE;2020-05-15;1150;1862;32;19
Nordeste;SE;2020-05-16;1273;3135;34;53
Nordeste;SE;2020-05-16;1273;2032;34;20
Nordeste;SE;2020-05-17;1311;3343;37;57
Nordeste;SE;2020-05-17;1311;2108;37;23
Nordeste;SE;2020-05-18;1458;3566;36;59
Nordeste;SE;2020-05-18;1458;2245;36;24
Nordeste;SE;2020-05-19;1722;3967;39;63
Nordeste;SE;2020-05-19;1722;2473;39;27
Nordeste;SE;2020-05-20;1804;4277;42;69
Nordeste;SE;2020-05-21;457;4734;7;76
Norte;AC;2020-04-28;0;311;0;16
Norte;AC;2020-04-29;43;354;1;17
Norte;AC;2020-04-30;50;404;2;19
Norte;AC;2020-04-30;50;344;2;18
Norte;AC;2020-05-01;142;486;1;19
Norte;AC;2020-05-01;142;407;1;18
Norte;AC;2020-05-02;146;553;3;21
Norte;AC;2020-05-02;146;474;3;20
Norte;AC;2020-05-03;183;657;4;24
Norte;AC;2020-05-03;183;568;4;21
Norte;AC;2020-05-04;165;733;7;28
Norte;AC;2020-05-04;165;635;7;25
Norte;AC;2020-05-05;182;817;4;29
Norte;AC;2020-05-05;182;696;4;25
Norte;AC;2020-05-06;247;943;8;33
Norte;AC;2020-05-06;247;808;8;29
Norte;AC;2020-05-07;206;1014;7;36
Norte;AC;2020-05-07;206;875;7;31
Norte;AC;2020-05-08;302;1177;7;38
Norte;AC;2020-05-08;302;994;7;33
Norte;AC;2020-05-09;341;1335;6;39
Norte;AC;2020-05-09;341;1124;6;34
Norte;AC;2020-05-10;323;1447;7;41
Norte;AC;2020-05-10;323;1192;7;36
Norte;AC;2020-05-11;268;1460;9;45
Norte;AC;2020-05-11;268;1192;9;40
Norte;AC;2020-05-12;398;1590;11;51
Norte;AC;2020-05-12;398;1263;11;46
Norte;AC;2020-05-13;431;1694;6;52
Norte;AC;2020-05-13;431;1306;6;46
Norte;AC;2020-05-14;434;1740;9;55
Norte;AC;2020-05-14;434;1311;9;49
Norte;AC;2020-05-15;474;1785;8;57
Norte;AC;2020-05-15;474;1317;8;51
Norte;AC;2020-05-16;550;1867;8;59
Norte;AC;2020-05-16;550;1323;8;53
Norte;AC;2020-05-17;674;1997;7;60
Norte;AC;2020-05-17;674;1437;7;54
Norte;AC;2020-05-18;797;2234;13;67
Norte;AC;2020-05-18;797;1644;13;61
Norte;AC;2020-05-19;838;2482;11;72
