location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Jersey;2020-05-21;total_cases;46;2020-04-08;170;2020-05-21;306;1.8
Jordan;2020-05-21;total_cases;44;2020-04-10;372;2020-05-21;684;1.84
Kazakhstan;2020-05-21;total_cases;20;2020-05-04;4121;2020-05-21;7597;1.84
Kenya;2020-05-21;total_cases;17;2020-05-07;607;2020-05-21;1109;1.83
Kosovo;2020-05-21;total_cases;35;2020-04-19;510;2020-05-21;1003;1.97
Kuwait;2020-05-21;total_cases;12;2020-05-12;10277;2020-05-21;18609;1.81
Kyrgyzstan;2020-05-21;total_cases;24;2020-04-30;746;2020-05-21;1350;1.81
Laos;2020-05-21;total_cases;50;2020-04-04;10;2020-05-21;19;1.9
Latvia;2020-05-21;total_cases;47;2020-04-07;548;2020-05-21;1025;1.87
Lebanon;2020-05-21;total_cases;47;2020-04-07;548;2020-05-21;1024;1.87
Liberia;2020-05-21;total_cases;27;2020-04-27;133;2020-05-21;240;1.8
Libya;2020-05-21;total_cases;39;2020-04-14;35;2020-05-21;71;2.03
Liechtenstein;2020-05-21;total_cases;62;2020-03-23;46;2020-05-21;83;1.8
Lithuania;2020-05-21;total_cases;47;2020-04-07;880;2020-05-21;1594;1.81
Luxembourg;2020-05-21;total_cases;54;2020-03-31;2178;2020-05-21;3980;1.83
Macedonia;2020-05-21;total_cases;39;2020-04-15;974;2020-05-21;1898;1.95
Madagascar;2020-05-21;total_cases;11;2020-05-13;212;2020-05-21;405;1.91
Malawi;2020-05-21;total_cases;21;2020-05-03;39;2020-05-21;72;1.85
Malaysia;2020-05-21;total_cases;48;2020-04-06;3793;2020-05-21;7059;1.86
Maldives;2020-05-21;total_cases;16;2020-05-08;644;2020-05-21;1216;1.89
Mali;2020-05-21;total_cases;23;2020-05-01;508;2020-05-21;947;1.86
Malta;2020-05-21;total_cases;46;2020-04-08;307;2020-05-21;599;1.95
Mauritania;2020-05-21;total_cases;4;2020-05-19;81;2020-05-21;173;2.14
Mauritius;2020-05-21;total_cases;52;2020-04-02;169;2020-05-21;332;1.96
Mexico;2020-05-21;total_cases;16;2020-05-08;31522;2020-05-21;59567;1.89
Moldova;2020-05-21;total_cases;26;2020-04-28;3638;2020-05-21;6704;1.84
Monaco;2020-05-21;total_cases;54;2020-03-31;52;2020-05-21;97;1.87
Montenegro;2020-05-21;total_cases;51;2020-04-03;174;2020-05-21;324;1.86
Montserrat;2020-05-21;total_cases;47;2020-04-07;6;2020-05-21;11;1.83
Morocco;2020-05-21;total_cases;29;2020-04-25;3897;2020-05-21;7211;1.85
Mozambique;2020-05-21;total_cases;15;2020-05-09;87;2020-05-21;162;1.86
Myanmar;2020-05-21;total_cases;36;2020-04-18;107;2020-05-21;199;1.86
Nepal;2020-05-21;total_cases;10;2020-05-14;258;2020-05-21;487;1.89
Netherlands;2020-05-21;total_cases;43;2020-04-11;24413;2020-05-21;44700;1.83
New.Caledonia;2020-05-21;total_cases;60;2020-03-24;9;2020-05-21;18;2
New.Zealand;2020-05-21;total_cases;55;2020-03-29;552;2020-05-21;1154;2.09
Nicaragua;2020-05-21;total_cases;26;2020-04-28;13;2020-05-21;25;1.92
Niger;2020-05-21;total_cases;43;2020-04-11;491;2020-05-21;924;1.88
Nigeria;2020-05-21;total_cases;17;2020-05-07;3526;2020-05-21;7016;1.99
Northern.Mariana.Islands;2020-05-21;total_cases;40;2020-04-13;11;2020-05-21;22;2
Norway;2020-05-21;total_cases;54;2020-03-31;4447;2020-05-21;8268;1.86
Oman;2020-05-21;total_cases;14;2020-05-10;3399;2020-05-21;6370;1.87
Pakistan;2020-05-21;total_cases;16;2020-05-08;27474;2020-05-21;50694;1.85
Palestine;2020-05-21;total_cases;33;2020-04-21;329;2020-05-21;602;1.83
Panama;2020-05-21;total_cases;29;2020-04-25;5538;2020-05-21;10116;1.83
Paraguay;2020-05-21;total_cases;17;2020-05-07;462;2020-05-21;836;1.81
Peru;2020-05-21;total_cases;17;2020-05-07;58526;2020-05-21;108769;1.86
Philippines;2020-05-21;total_cases;29;2020-04-25;7294;2020-05-21;13434;1.84
Poland;2020-05-21;total_cases;30;2020-04-24;10892;2020-05-21;20143;1.85
Portugal;2020-05-21;total_cases;42;2020-04-12;16585;2020-05-21;29912;1.8
Puerto.Rico;2020-05-21;total_cases;23;2020-05-01;1575;2020-05-21;2913;1.85
Qatar;2020-05-21;total_cases;15;2020-05-09;21331;2020-05-21;38651;1.81
Romania;2020-05-21;total_cases;32;2020-04-22;9710;2020-05-21;17585;1.81
Russia;2020-05-21;total_cases;18;2020-05-06;165929;2020-05-21;317554;1.91
Rwanda;2020-05-21;total_cases;30;2020-04-24;176;2020-05-21;320;1.82
Saint.Kitts.and.Nevis;2020-05-21;total_cases;52;2020-04-02;8;2020-05-21;15;1.88
Saint.Lucia;2020-05-21;total_cases;54;2020-03-30;9;2020-05-21;18;2
San.Marino;2020-05-21;total_cases;41;2020-04-13;356;2020-05-21;658;1.85
Saudi.Arabia;2020-05-21;total_cases;16;2020-05-08;35432;2020-05-21;65077;1.84
Senegal;2020-05-21;total_cases;16;2020-05-08;1551;2020-05-21;2812;1.81
Serbia;2020-05-21;total_cases;36;2020-04-18;5994;2020-05-21;10919;1.82
Seychelles;2020-05-21;total_cases;66;2020-03-19;6;2020-05-21;11;1.83
Sierra.Leone;2020-05-21;total_cases;14;2020-05-10;307;2020-05-21;585;1.91
Singapore;2020-05-21;total_cases;24;2020-04-30;16169;2020-05-21;29812;1.84
Sint.Maarten.(Dutch.part);2020-05-21;total_cases;46;2020-04-08;40;2020-05-21;77;1.92
Slovakia;2020-05-21;total_cases;41;2020-04-13;769;2020-05-21;1502;1.95
Slovenia;2020-05-21;total_cases;54;2020-03-31;814;2020-05-21;1468;1.8
Somalia;2020-05-21;total_cases;18;2020-05-06;873;2020-05-21;1594;1.83
South.Africa;2020-05-21;total_cases;14;2020-05-10;10015;2020-05-21;19137;1.91
South.Korea;2020-05-21;total_cases;81;2020-03-04;5766;2020-05-21;11142;1.93
South.Sudan;2020-05-21;total_cases;12;2020-05-11;156;2020-05-21;339;2.17
Spain;2020-05-21;total_cases;51;2020-04-02;126535;2020-05-20;233037;1.84
Sri.Lanka;2020-05-21;total_cases;27;2020-04-26;523;2020-05-21;1055;2.02
Sudan;2020-05-21;total_cases;12;2020-05-12;1661;2020-05-21;3138;1.89
Suriname;2020-05-21;total_cases;62;2020-03-23;6;2020-05-21;11;1.83
Swaziland;2020-05-21;total_cases;19;2020-05-05;116;2020-05-21;220;1.9
Sweden;2020-05-21;total_cases;30;2020-04-24;17567;2020-05-21;32172;1.83
Switzerland;2020-05-21;total_cases;54;2020-03-31;16108;2020-05-21;30611;1.9
Syria;2020-05-21;total_cases;39;2020-04-14;29;2020-05-21;58;2
Taiwan;2020-05-21;total_cases;60;2020-03-25;235;2020-05-21;441;1.88
Tajikistan;2020-05-21;total_cases;9;2020-05-15;1118;2020-05-21;2140;1.91
Tanzania;2020-05-21;total_cases;32;2020-04-21;254;2020-05-21;509;2
Thailand;2020-05-21;total_cases;54;2020-03-31;1651;2020-05-21;3037;1.84
Togo;2020-05-21;total_cases;13;2020-05-11;181;2020-05-21;354;1.96
Trinidad.and.Tobago;2020-05-21;total_cases;60;2020-03-25;60;2020-05-21;116;1.93
Tunisia;2020-05-21;total_cases;48;2020-04-06;574;2020-05-21;1046;1.82
Turkey;2020-05-21;total_cases;36;2020-04-18;82329;2020-05-21;153548;1.87
Uganda;2020-05-21;total_cases;11;2020-05-13;139;2020-05-21;264;1.9
Ukraine;2020-05-21;total_cases;23;2020-05-01;10861;2020-05-21;19706;1.81
United.Arab.Emirates;2020-05-21;total_cases;20;2020-05-04;14730;2020-05-21;26898;1.83
United.Kingdom;2020-05-21;total_cases;31;2020-04-23;138078;2020-05-21;250908;1.82
United.States;2020-05-21;total_cases;31;2020-04-23;869172;2020-05-21;1577287;1.81
United.States.Virgin.Islands;2020-05-21;total_cases;51;2020-04-02;33;2020-05-21;69;2.09
Uruguay;2020-05-21;total_cases;48;2020-04-06;411;2020-05-21;749;1.82
Uzbekistan;2020-05-21;total_cases;34;2020-04-20;1657;2020-05-21;3006;1.81
Vatican;2020-05-21;total_cases;51;2020-04-02;6;2020-05-21;12;2
Venezuela;2020-05-21;total_cases;9;2020-05-15;459;2020-05-21;882;1.92
Vietnam;2020-05-21;total_cases;58;2020-03-27;171;2020-05-21;324;1.89
World;2020-05-21;total_cases;30;2020-04-24;2734478;2020-05-21;5067579;1.85
Yemen;2020-05-21;total_cases;9;2020-05-15;106;2020-05-21;193;1.82
Zambia;2020-05-21;total_cases;11;2020-05-13;446;2020-05-21;866;1.94
Zimbabwe;2020-05-21;total_cases;32;2020-04-22;28;2020-05-21;51;1.82
