location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Cameroon;2020-05-30;total_cases;18;2020-05-15;3105;2020-05-30;5904;1.9
Canada;2020-05-30;total_cases;35;2020-04-28;50015;2020-05-30;90179;1.8
Cape.Verde;2020-05-30;total_cases;25;2020-05-08;230;2020-05-30;421;1.83
Cayman.Islands;2020-05-30;total_cases;26;2020-05-07;78;2020-05-30;141;1.81
Central.African.Republic;2020-05-30;total_cases;10;2020-05-22;479;2020-05-30;962;2.01
Chad;2020-05-30;total_cases;19;2020-05-14;399;2020-05-30;759;1.9
Chile;2020-05-30;total_cases;14;2020-05-19;49579;2020-05-30;94858;1.91
China;2020-05-30;total_cases;112;2020-02-11;44724;2020-05-30;84128;1.88
Colombia;2020-05-30;total_cases;16;2020-05-17;15574;2020-05-30;28236;1.81
Congo;2020-05-30;total_cases;22;2020-05-10;287;2020-05-30;587;2.05
Costa.Rica;2020-05-30;total_cases;52;2020-04-11;577;2020-05-30;1047;1.81
Cote.d'Ivoire;2020-05-30;total_cases;27;2020-05-06;1516;2020-05-30;2799;1.85
Croatia;2020-05-30;total_cases;57;2020-04-06;1222;2020-05-30;2246;1.84
Cuba;2020-05-30;total_cases;43;2020-04-20;1087;2020-05-30;2025;1.86
Curacao;2020-05-30;total_cases;63;2020-03-29;9;2020-05-30;19;2.11
Cyprus;2020-05-30;total_cases;56;2020-04-07;494;2020-05-30;943;1.91
Czech.Republic;2020-05-30;total_cases;56;2020-04-07;5017;2020-05-30;9230;1.84
Democratic.Republic.of.Congo;2020-05-30;total_cases;15;2020-05-18;1629;2020-05-30;2966;1.82
Denmark;2020-05-30;total_cases;50;2020-04-13;6318;2020-05-30;11633;1.84
Djibouti;2020-05-30;total_cases;13;2020-05-19;1518;2020-05-30;3194;2.1
Dominican.Republic;2020-05-30;total_cases;25;2020-05-08;9376;2020-05-30;16908;1.8
Egypt;2020-05-30;total_cases;15;2020-05-18;12764;2020-05-30;23449;1.84
El.Salvador;2020-05-30;total_cases;16;2020-05-17;1338;2020-05-30;2517;1.88
Equatorial.Guinea;2020-05-30;total_cases;15;2020-05-18;719;2020-05-30;1306;1.82
Eritrea;2020-05-30;total_cases;61;2020-04-01;18;2020-05-30;39;2.17
Estonia;2020-05-30;total_cases;59;2020-04-04;1018;2020-05-30;1865;1.83
Ethiopia;2020-05-30;total_cases;9;2020-05-24;582;2020-05-30;1063;1.83
Faeroe.Islands;2020-05-30;total_cases;72;2020-03-21;92;2020-05-30;187;2.03
Finland;2020-05-30;total_cases;44;2020-04-19;3783;2020-05-30;6826;1.8
France;2020-05-30;total_cases;55;2020-04-08;82048;2020-05-30;151496;1.85
French.Polynesia;2020-05-30;total_cases;66;2020-03-27;30;2020-05-30;60;2
Gabon;2020-05-30;total_cases;15;2020-05-18;1432;2020-05-30;2665;1.86
Gambia;2020-05-30;total_cases;31;2020-05-01;12;2020-05-30;25;2.08
Georgia;2020-05-30;total_cases;41;2020-04-22;416;2020-05-30;757;1.82
Germany;2020-05-30;total_cases;57;2020-04-06;99225;2020-05-30;181482;1.83
Ghana;2020-05-30;total_cases;23;2020-05-10;4263;2020-05-30;7768;1.82
Gibraltar;2020-05-30;total_cases;61;2020-04-02;88;2020-05-30;161;1.83
Greece;2020-05-30;total_cases;60;2020-04-03;1613;2020-05-30;2915;1.81
Greenland;2020-05-30;total_cases;67;2020-03-26;6;2020-05-30;13;2.17
Grenada;2020-05-30;total_cases;54;2020-04-09;12;2020-05-30;23;1.92
Guam;2020-05-30;total_cases;59;2020-04-04;93;2020-05-30;173;1.86
Guatemala;2020-05-30;total_cases;12;2020-05-21;2512;2020-05-30;4739;1.89
Guernsey;2020-05-30;total_cases;59;2020-04-04;136;2020-05-30;252;1.85
Guinea;2020-05-30;total_cases;24;2020-05-09;2042;2020-05-30;3706;1.81
Guinea-Bissau;2020-05-30;total_cases;24;2020-05-09;641;2020-05-30;1256;1.96
Guyana;2020-05-30;total_cases;30;2020-05-03;82;2020-05-30;152;1.85
Haiti;2020-05-30;total_cases;9;2020-05-24;958;2020-05-30;1865;1.95
Honduras;2020-05-30;total_cases;15;2020-05-18;2798;2020-05-30;5094;1.82
Hungary;2020-05-30;total_cases;43;2020-04-20;2098;2020-05-30;3867;1.84
Iceland;2020-05-30;total_cases;66;2020-03-28;963;2020-05-30;1806;1.88
India;2020-05-30;total_cases;15;2020-05-18;101139;2020-05-30;182143;1.8
Indonesia;2020-05-30;total_cases;22;2020-05-11;14265;2020-05-30;25773;1.81
International;2020-05-30;total_cases;18;2020-02-16;355;2020-03-09;696;1.96
Iran;2020-05-30;total_cases;44;2020-04-19;82211;2020-05-30;148950;1.81
Iraq;2020-05-30;total_cases;16;2020-05-17;3404;2020-05-30;6179;1.82
Ireland;2020-05-30;total_cases;47;2020-04-16;13271;2020-05-30;24929;1.88
Isle.of.Man;2020-05-30;total_cases;54;2020-04-08;158;2020-05-30;336;2.13
Israel;2020-05-30;total_cases;55;2020-04-08;9404;2020-05-30;17012;1.81
Italy;2020-05-30;total_cases;58;2020-04-05;128948;2020-05-30;232664;1.8
Jamaica;2020-05-30;total_cases;38;2020-04-25;305;2020-05-30;581;1.9
Japan;2020-05-30;total_cases;47;2020-04-16;9167;2020-05-30;16851;1.84
Jersey;2020-05-30;total_cases;55;2020-04-08;170;2020-05-30;308;1.81
Jordan;2020-05-30;total_cases;46;2020-04-17;407;2020-05-30;734;1.8
Kazakhstan;2020-05-30;total_cases;18;2020-05-15;5850;2020-05-30;10858;1.86
Kenya;2020-05-30;total_cases;13;2020-05-20;1029;2020-05-30;1888;1.83
Kosovo;2020-05-30;total_cases;43;2020-04-19;510;2020-05-30;1064;2.09
Kuwait;2020-05-30;total_cases;17;2020-05-16;13802;2020-05-30;26192;1.9
Kyrgyzstan;2020-05-30;total_cases;25;2020-05-08;931;2020-05-30;1748;1.88
Laos;2020-05-30;total_cases;59;2020-04-04;10;2020-05-30;19;1.9
Latvia;2020-05-30;total_cases;54;2020-04-09;589;2020-05-30;1065;1.81
Lebanon;2020-05-30;total_cases;48;2020-04-15;658;2020-05-30;1191;1.81
Liberia;2020-05-30;total_cases;31;2020-05-02;154;2020-05-30;280;1.82
Libya;2020-05-30;total_cases;11;2020-05-22;72;2020-05-30;130;1.81
Liechtenstein;2020-05-30;total_cases;71;2020-03-23;46;2020-05-30;83;1.8
Lithuania;2020-05-30;total_cases;55;2020-04-08;912;2020-05-30;1670;1.83
Luxembourg;2020-05-30;total_cases;63;2020-03-31;2178;2020-05-30;4016;1.84
Macedonia;2020-05-30;total_cases;45;2020-04-18;1170;2020-05-30;2164;1.85
Madagascar;2020-05-30;total_cases;12;2020-05-21;405;2020-05-30;758;1.87
Malaysia;2020-05-30;total_cases;54;2020-04-09;4228;2020-05-30;7762;1.84
Maldives;2020-05-30;total_cases;21;2020-05-12;904;2020-05-30;1672;1.85
Mali;2020-05-30;total_cases;24;2020-05-09;692;2020-05-30;1250;1.81
Malta;2020-05-30;total_cases;54;2020-04-09;342;2020-05-30;616;1.8
Mauritania;2020-05-30;total_cases;7;2020-05-26;262;2020-05-30;483;1.84
Mauritius;2020-05-30;total_cases;60;2020-04-03;186;2020-05-30;335;1.8
Mexico;2020-05-30;total_cases;17;2020-05-16;47144;2020-05-30;87512;1.86
Moldova;2020-05-30;total_cases;27;2020-05-06;4476;2020-05-30;8098;1.81
Monaco;2020-05-30;total_cases;62;2020-04-01;55;2020-05-30;99;1.8
Montenegro;2020-05-30;total_cases;60;2020-04-03;174;2020-05-30;324;1.86
Montserrat;2020-05-30;total_cases;56;2020-04-07;6;2020-05-30;11;1.83
Morocco;2020-05-30;total_cases;34;2020-04-29;4321;2020-05-30;7780;1.8
Mozambique;2020-05-30;total_cases;17;2020-05-16;129;2020-05-30;244;1.89
Myanmar;2020-05-30;total_cases;42;2020-04-21;121;2020-05-30;224;1.85
Namibia;2020-05-30;total_cases;62;2020-03-31;11;2020-05-30;23;2.09
Nepal;2020-05-30;total_cases;7;2020-05-26;772;2020-05-30;1401;1.81
Netherlands;2020-05-30;total_cases;51;2020-04-12;25587;2020-05-30;46257;1.81
New.Caledonia;2020-05-30;total_cases;69;2020-03-24;9;2020-05-30;19;2.11
New.Zealand;2020-05-30;total_cases;64;2020-03-29;552;2020-05-30;1154;2.09
Niger;2020-05-30;total_cases;51;2020-04-12;529;2020-05-30;956;1.81
Nigeria;2020-05-30;total_cases;18;2020-05-15;5445;2020-05-30;9855;1.81
Northern.Mariana.Islands;2020-05-30;total_cases;49;2020-04-13;11;2020-05-30;22;2
Norway;2020-05-30;total_cases;62;2020-04-01;4665;2020-05-30;8411;1.8
Oman;2020-05-30;total_cases;14;2020-05-19;5671;2020-05-30;10423;1.84
Pakistan;2020-05-30;total_cases;19;2020-05-14;37218;2020-05-30;69496;1.87
Palestine;2020-05-30;total_cases;38;2020-04-25;342;2020-05-30;626;1.83
Panama;2020-05-30;total_cases;30;2020-05-03;7197;2020-05-30;13018;1.81
Paraguay;2020-05-30;total_cases;25;2020-05-07;462;2020-05-30;964;2.09
Peru;2020-05-30;total_cases;18;2020-05-15;84495;2020-05-30;155671;1.84
Philippines;2020-05-30;total_cases;29;2020-05-04;9485;2020-05-30;17224;1.82
Poland;2020-05-30;total_cases;33;2020-04-30;12877;2020-05-30;23571;1.83
Portugal;2020-05-30;total_cases;49;2020-04-14;17448;2020-05-30;32203;1.85
Puerto.Rico;2020-05-30;total_cases;26;2020-05-07;2031;2020-05-30;3718;1.83
Qatar;2020-05-30;total_cases;18;2020-05-15;29425;2020-05-30;55262;1.88
Romania;2020-05-30;total_cases;39;2020-04-24;10417;2020-05-30;19133;1.84
Russia;2020-05-30;total_cases;23;2020-05-10;209688;2020-05-30;396575;1.89
Rwanda;2020-05-30;total_cases;37;2020-04-26;191;2020-05-30;359;1.88
Saint.Kitts.and.Nevis;2020-05-30;total_cases;61;2020-04-02;8;2020-05-30;15;1.88
Saint.Lucia;2020-05-30;total_cases;63;2020-03-30;9;2020-05-30;18;2
Saint.Vincent.and.the.Grenadines;2020-05-30;total_cases;37;2020-04-26;14;2020-05-30;26;1.86
San.Marino;2020-05-30;total_cases;49;2020-04-14;372;2020-05-30;671;1.8
Sao.Tome.and.Principe;2020-05-30;total_cases;11;2020-05-22;251;2020-05-30;479;1.91
Saudi.Arabia;2020-05-30;total_cases;20;2020-05-13;44830;2020-05-30;83384;1.86
Senegal;2020-05-30;total_cases;22;2020-05-11;1886;2020-05-30;3535;1.87
Serbia;2020-05-30;total_cases;44;2020-04-19;6318;2020-05-30;11381;1.8
Seychelles;2020-05-30;total_cases;75;2020-03-19;6;2020-05-30;11;1.83
Sierra.Leone;2020-05-30;total_cases;17;2020-05-16;462;2020-05-30;852;1.84
Singapore;2020-05-30;total_cases;29;2020-05-04;18778;2020-05-30;34366;1.83
Sint.Maarten.(Dutch.part);2020-05-30;total_cases;55;2020-04-08;40;2020-05-30;77;1.92
Slovakia;2020-05-30;total_cases;49;2020-04-14;835;2020-05-30;1521;1.82
Slovenia;2020-05-30;total_cases;63;2020-03-31;814;2020-05-30;1473;1.81
Somalia;2020-05-30;total_cases;23;2020-05-10;1054;2020-05-30;1916;1.82
South.Africa;2020-05-30;total_cases;14;2020-05-19;17200;2020-05-30;30967;1.8
South.Korea;2020-05-30;total_cases;89;2020-03-05;6284;2020-05-30;11468;1.82
Spain;2020-05-30;total_cases;60;2020-04-02;126535;2020-05-29;239228;1.89
Sri.Lanka;2020-05-30;total_cases;21;2020-05-12;889;2020-05-30;1620;1.82
Sudan;2020-05-30;total_cases;14;2020-05-19;2591;2020-05-30;4800;1.85
Swaziland;2020-05-30;total_cases;26;2020-05-07;153;2020-05-30;283;1.85
Sweden;2020-05-30;total_cases;34;2020-04-29;20302;2020-05-30;37113;1.83
Switzerland;2020-05-30;total_cases;62;2020-04-01;17070;2020-05-30;30762;1.8
Syria;2020-05-30;total_cases;10;2020-05-22;59;2020-05-30;122;2.07
Taiwan;2020-05-30;total_cases;69;2020-03-25;235;2020-05-30;442;1.88
Tajikistan;2020-05-30;total_cases;13;2020-05-20;1936;2020-05-30;3807;1.97
Tanzania;2020-05-30;total_cases;41;2020-04-21;254;2020-05-30;509;2
Thailand;2020-05-30;total_cases;63;2020-03-31;1651;2020-05-30;3081;1.87
Togo;2020-05-30;total_cases;19;2020-05-14;238;2020-05-30;433;1.82
Trinidad.and.Tobago;2020-05-30;total_cases;68;2020-03-26;65;2020-05-30;117;1.8
Tunisia;2020-05-30;total_cases;56;2020-04-07;596;2020-05-30;1076;1.81
Turkey;2020-05-30;total_cases;44;2020-04-19;86306;2020-05-30;163103;1.89
Uganda;2020-05-30;total_cases;8;2020-05-25;222;2020-05-30;413;1.86
Ukraine;2020-05-30;total_cases;28;2020-05-05;12697;2020-05-30;23204;1.83
United.Arab.Emirates;2020-05-30;total_cases;23;2020-05-10;18198;2020-05-30;33896;1.86
United.Kingdom;2020-05-30;total_cases;38;2020-04-25;148377;2020-05-30;272826;1.84
United.States;2020-05-30;total_cases;37;2020-04-26;965910;2020-05-30;1770384;1.83
United.States.Virgin.Islands;2020-05-30;total_cases;60;2020-04-02;33;2020-05-30;69;2.09
Uruguay;2020-05-30;total_cases;52;2020-04-11;453;2020-05-30;821;1.81
Uzbekistan;2020-05-30;total_cases;35;2020-04-28;1939;2020-05-30;3554;1.83
Vatican;2020-05-30;total_cases;60;2020-04-02;6;2020-05-30;12;2
Venezuela;2020-05-30;total_cases;14;2020-05-19;749;2020-05-30;1459;1.95
Vietnam;2020-05-30;total_cases;67;2020-03-27;171;2020-05-30;327;1.91
World;2020-05-30;total_cases;32;2020-05-01;3309563;2020-05-30;6028135;1.82
Yemen;2020-05-30;total_cases;14;2020-05-19;167;2020-05-30;310;1.86
