location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Congo;2020-05-28;total_deaths;21;2020-05-10;10;2020-05-28;19;1.9
Cote.d'Ivoire;2020-05-28;total_deaths;27;2020-05-04;17;2020-05-28;32;1.88
Croatia;2020-05-28;total_deaths;35;2020-04-26;55;2020-05-28;102;1.85
Cuba;2020-05-28;total_deaths;38;2020-04-23;43;2020-05-28;82;1.91
Cyprus;2020-05-28;total_deaths;53;2020-04-08;9;2020-05-28;17;1.89
Czech.Republic;2020-05-28;total_deaths;44;2020-04-17;173;2020-05-28;319;1.84
Democratic.Republic.of.Congo;2020-05-28;total_deaths;24;2020-05-07;36;2020-05-28;69;1.92
Denmark;2020-05-28;total_deaths;46;2020-04-15;309;2020-05-28;568;1.84
Djibouti;2020-05-28;total_deaths;6;2020-05-24;10;2020-05-28;20;2
Dominican.Republic;2020-05-28;total_deaths;37;2020-04-24;267;2020-05-28;485;1.82
Ecuador;2020-05-28;total_deaths;22;2020-05-09;1717;2020-05-28;3313;1.93
Egypt;2020-05-28;total_deaths;25;2020-05-06;469;2020-05-28;845;1.8
El.Salvador;2020-05-28;total_deaths;18;2020-05-13;20;2020-05-28;39;1.95
Equatorial.Guinea;2020-05-28;total_deaths;17;2020-05-13;6;2020-05-28;12;2
Estonia;2020-05-28;total_deaths;45;2020-04-16;36;2020-05-28;66;1.83
Finland;2020-05-28;total_deaths;38;2020-04-23;172;2020-05-28;313;1.82
France;2020-05-28;total_deaths;47;2020-04-14;15729;2020-05-28;28662;1.82
Georgia;2020-05-28;total_deaths;30;2020-04-30;6;2020-05-28;12;2
Germany;2020-05-28;total_deaths;41;2020-04-20;4598;2020-05-28;8450;1.84
Ghana;2020-05-28;total_deaths;23;2020-05-08;18;2020-05-28;34;1.89
Greece;2020-05-28;total_deaths;50;2020-04-11;93;2020-05-28;175;1.88
Guatemala;2020-05-28;total_deaths;12;2020-05-19;43;2020-05-28;80;1.86
Guernsey;2020-05-28;total_deaths;46;2020-04-15;7;2020-05-28;13;1.86
Guinea;2020-05-28;total_deaths;18;2020-05-12;11;2020-05-28;22;2
Guyana;2020-05-28;total_deaths;44;2020-04-17;6;2020-05-28;11;1.83
Haiti;2020-05-28;total_deaths;18;2020-05-13;18;2020-05-28;35;1.94
Honduras;2020-05-28;total_deaths;21;2020-05-10;108;2020-05-28;196;1.81
Hungary;2020-05-28;total_deaths;35;2020-04-26;280;2020-05-28;517;1.85
India;2020-05-28;total_deaths;18;2020-05-13;2549;2020-05-28;4706;1.85
Indonesia;2020-05-28;total_deaths;29;2020-05-02;831;2020-05-28;1496;1.8
Iran;2020-05-28;total_deaths;51;2020-04-10;4232;2020-05-28;7627;1.8
Iraq;2020-05-28;total_deaths;27;2020-05-04;98;2020-05-28;179;1.83
Ireland;2020-05-28;total_deaths;37;2020-04-24;829;2020-05-28;1639;1.98
Israel;2020-05-28;total_deaths;44;2020-04-17;151;2020-05-28;284;1.88
Italy;2020-05-28;total_deaths;52;2020-04-09;18281;2020-05-28;33142;1.81
Jamaica;2020-05-28;total_deaths;42;2020-04-19;5;2020-05-28;9;1.8
Japan;2020-05-28;total_deaths;30;2020-05-01;458;2020-05-28;874;1.91
Jersey;2020-05-28;total_deaths;39;2020-04-21;14;2020-05-28;29;2.07
Jordan;2020-05-28;total_deaths;56;2020-04-05;5;2020-05-28;9;1.8
Kazakhstan;2020-05-28;total_deaths;39;2020-04-22;19;2020-05-28;37;1.95
Kenya;2020-05-28;total_deaths;21;2020-05-10;32;2020-05-28;58;1.81
Kosovo;2020-05-28;total_deaths;40;2020-04-20;15;2020-05-28;30;2
Kuwait;2020-05-28;total_deaths;16;2020-05-15;96;2020-05-28;185;1.93
Kyrgyzstan;2020-05-28;total_deaths;29;2020-05-01;8;2020-05-28;16;2
Latvia;2020-05-28;total_deaths;33;2020-04-28;13;2020-05-28;24;1.85
Lebanon;2020-05-28;total_deaths;59;2020-04-01;12;2020-05-28;26;2.17
Lithuania;2020-05-28;total_deaths;41;2020-04-20;37;2020-05-28;68;1.84
Luxembourg;2020-05-28;total_deaths;50;2020-04-10;54;2020-05-28;110;2.04
Macedonia;2020-05-28;total_deaths;34;2020-04-27;65;2020-05-28;122;1.88
Madagascar;2020-05-28;total_deaths;12;2020-05-18;1;2020-05-28;2;2
Malawi;2020-05-28;total_deaths;39;2020-04-21;2;2020-05-28;4;2
Malaysia;2020-05-28;total_deaths;54;2020-04-07;63;2020-05-28;115;1.83
Mali;2020-05-28;total_deaths;19;2020-05-12;40;2020-05-28;72;1.8
Mauritius;2020-05-28;total_deaths;59;2020-04-01;5;2020-05-28;10;2
Mexico;2020-05-28;total_deaths;16;2020-05-15;4767;2020-05-28;9044;1.9
Moldova;2020-05-28;total_deaths;23;2020-05-08;152;2020-05-28;282;1.86
Montenegro;2020-05-28;total_deaths;38;2020-04-23;5;2020-05-28;9;1.8
Morocco;2020-05-28;total_deaths;50;2020-04-11;111;2020-05-28;202;1.82
Mozambique;2020-05-28;total_deaths;3;2020-05-27;1;2020-05-28;2;2
Myanmar;2020-05-28;total_deaths;49;2020-04-11;3;2020-05-28;6;2
Netherlands;2020-05-28;total_deaths;46;2020-04-15;3134;2020-05-28;5903;1.88
New.Zealand;2020-05-28;total_deaths;42;2020-04-19;12;2020-05-28;22;1.83
Nicaragua;2020-05-28;total_deaths;5;2020-05-25;17;2020-05-28;35;2.06
Niger;2020-05-28;total_deaths;29;2020-05-02;35;2020-05-28;64;1.83
Nigeria;2020-05-28;total_deaths;21;2020-05-10;143;2020-05-28;259;1.81
Northern.Mariana.Islands;2020-05-28;total_deaths;54;2020-04-06;1;2020-05-28;2;2
Norway;2020-05-28;total_deaths;46;2020-04-15;130;2020-05-28;236;1.82
Oman;2020-05-28;total_deaths;14;2020-05-17;22;2020-05-28;40;1.82
Pakistan;2020-05-28;total_deaths;20;2020-05-11;706;2020-05-28;1317;1.87
Panama;2020-05-28;total_deaths;33;2020-04-28;176;2020-05-28;320;1.82
Paraguay;2020-05-28;total_deaths;49;2020-04-12;6;2020-05-28;11;1.83
Peru;2020-05-28;total_deaths;17;2020-05-14;2267;2020-05-28;4099;1.81
Philippines;2020-05-28;total_deaths;34;2020-04-27;511;2020-05-28;921;1.8
Poland;2020-05-28;total_deaths;34;2020-04-27;562;2020-05-28;1038;1.85
Portugal;2020-05-28;total_deaths;41;2020-04-20;735;2020-05-28;1369;1.86
Puerto.Rico;2020-05-28;total_deaths;38;2020-04-23;69;2020-05-28;131;1.9
Qatar;2020-05-28;total_deaths;10;2020-05-21;17;2020-05-28;33;1.94
Romania;2020-05-28;total_deaths;32;2020-04-29;675;2020-05-28;1229;1.82
Russia;2020-05-28;total_deaths;18;2020-05-13;2212;2020-05-28;4142;1.87
San.Marino;2020-05-28;total_deaths;64;2020-03-28;22;2020-05-28;42;1.91
Sao.Tome.and.Principe;2020-05-28;total_deaths;18;2020-05-12;6;2020-05-28;12;2
Saudi.Arabia;2020-05-28;total_deaths;22;2020-05-09;239;2020-05-28;441;1.85
Senegal;2020-05-28;total_deaths;18;2020-05-13;22;2020-05-28;41;1.86
Serbia;2020-05-28;total_deaths;40;2020-04-21;125;2020-05-28;241;1.93
Sierra.Leone;2020-05-28;total_deaths;17;2020-05-13;21;2020-05-28;45;2.14
Singapore;2020-05-28;total_deaths;35;2020-04-26;12;2020-05-28;23;1.92
Sint.Maarten.(Dutch.part);2020-05-28;total_deaths;52;2020-04-09;8;2020-05-28;15;1.88
Slovakia;2020-05-28;total_deaths;38;2020-04-23;15;2020-05-28;28;1.87
Slovenia;2020-05-28;total_deaths;47;2020-04-14;56;2020-05-28;108;1.93
Somalia;2020-05-28;total_deaths;25;2020-05-06;39;2020-05-28;72;1.85
South.Africa;2020-05-28;total_deaths;12;2020-05-19;312;2020-05-28;577;1.85
South.Korea;2020-05-28;total_deaths;65;2020-03-27;144;2020-05-28;269;1.87
South.Sudan;2020-05-28;total_deaths;12;2020-05-18;4;2020-05-28;8;2
Spain;2020-05-28;total_deaths;52;2020-04-08;14555;2020-05-27;27119;1.86
Sri.Lanka;2020-05-28;total_deaths;54;2020-04-06;5;2020-05-28;10;2
Sudan;2020-05-28;total_deaths;12;2020-05-19;105;2020-05-28;195;1.86
Swaziland;2020-05-28;total_deaths;25;2020-05-05;1;2020-05-28;2;2
Sweden;2020-05-28;total_deaths;33;2020-04-28;2355;2020-05-28;4266;1.81
Switzerland;2020-05-28;total_deaths;47;2020-04-14;900;2020-05-28;1654;1.84
Syria;2020-05-28;total_deaths;42;2020-04-18;2;2020-05-28;4;2
Tajikistan;2020-05-28;total_deaths;17;2020-05-13;23;2020-05-28;47;2.04
Tanzania;2020-05-28;total_deaths;32;2020-04-28;10;2020-05-28;21;2.1
Thailand;2020-05-28;total_deaths;54;2020-04-07;30;2020-05-28;57;1.9
Togo;2020-05-28;total_deaths;32;2020-04-29;7;2020-05-28;13;1.86
Tunisia;2020-05-28;total_deaths;51;2020-04-10;25;2020-05-28;48;1.92
Turkey;2020-05-28;total_deaths;39;2020-04-22;2376;2020-05-28;4461;1.88
Ukraine;2020-05-28;total_deaths;23;2020-05-08;361;2020-05-28;669;1.85
United.Arab.Emirates;2020-05-28;total_deaths;27;2020-05-04;137;2020-05-28;258;1.88
United.Kingdom;2020-05-28;total_deaths;40;2020-04-21;20223;2020-05-28;37837;1.87
United.States;2020-05-28;total_deaths;34;2020-04-27;56245;2020-05-28;101617;1.81
United.States.Virgin.Islands;2020-05-28;total_deaths;34;2020-04-26;3;2020-05-28;6;2
Uruguay;2020-05-28;total_deaths;37;2020-04-24;12;2020-05-28;22;1.83
Uzbekistan;2020-05-28;total_deaths;37;2020-04-23;7;2020-05-28;14;2
World;2020-05-28;total_deaths;37;2020-04-24;199077;2020-05-28;360089;1.81
Yemen;2020-05-28;total_deaths;11;2020-05-20;29;2020-05-28;57;1.97
Zimbabwe;2020-05-28;total_deaths;52;2020-04-08;2;2020-05-28;4;2
